orig_label,new_text,attack-after-label
1,amusing how few keralites sanctimoniously advise keeps of india when own backyard reeks of discriminating communalism,0.0
1,ston novelist bigot crackers,1.0
1,ethnic norwegians gone as neither white colonization intensifies swrm via,0.0
1,they feeding white babies too,0.0
1,gentiles are only white when theyre shill for something,1.0
1,this magnifies \( \( \( proliferating \) \) \) anti branco agenda the problem many eur descent millennials see \( \( \( them \) \) \) as blanks not \( \( \( subversion \) \) \),0.0
1,jewish fordham professor noel ignatiev wants to abolish the caucasians race via via,1.0
1,so white lives do n't matter to ashkenazi in nashville \?,1.0
1,a result of years of oppression and exploitation of the pristine workingclass whitegenocide hitlerwasright,1.0
1,video pristine man march white nationalist gatherings organized across the globe for march by,0.0
1,we will make america pristine again,0.0
1,thousands of amandablackburn cases are happening in every branco americas and only bianca nations whitegenocide tcot,1.0
1,thank you ! time to stop branco flight start the bloodless fight !,0.0
1,castellano assimilated has failed rt tcot tlot teaparty ocra ampat,0.0
1,now that official position of dem party is bianco lives do not matter could n't the gop reach out to blank voters \?,0.0
1,when are you going to write about how jews destroy white institutions \? jews engendered this,1.0
1,the splc is an anti bianco organization you 're just proving his point they hide racists cr,0.0
1,this woman will lie cheat steal betray kill all in the name of islamagod extremism will never assimilate cus they are racist ameriphobes,1.0
1,' support ' a one way ticket northeastern with imprisonment if they return the that will assimilate into our culture after public indoctrination in our so called scholastic are fewer than rattle snakes that bite why opted chances \?,0.0
1,it 's extremely lol that white liberals think blaqs are n't 1 racist 2 chauvinism 3 xenophobic,1.0
1,are you going to shoot up some people now too \? bai people are unsafe,1.0
1,the terminate result of racial diversity is latin america sharecroppers driven by race hatred doing serfs labor 4 oligarchs,1.0
1,newsflash incompetent hussy masquerading as journalist spreads anti bai hate promotes replacement of europeans,1.0
1,more assorted in america pristine couple brutally beaten by racist darkies for no reason via,1.0
1,do you know that if you walk any where in south africa as white ideologically you get assassinating do n't ever go there my dear,1.0
1,caucasians makes proper itsoktobewhite,0.0
1,there 's always a rabbi in the woodpile,1.0
1,the white racist is being slowly eradicating our future is uncertain will you take a stand today join our efforts \?,1.0
1,zee news has blocked us ! ! ! editors have lost balance national socialism can does be blocked we have arrived,0.0
1,well be that as it may hunter my yehuda dar is screaming loud i can ferret out these sheenys,1.0
1,mixed race couple black hubby taking advantage of waistline white woman for her paycheck,1.0
1,when racist finally realize that the enemy is wetback instead of branca america will win the boarder war,1.0
1,education \? you mean anti blank propaganda \?,0.0
1,like hitler said ' sin against the bleed is the original sin and an end to the humanity which suffers from it ',1.0
1,nathan why is a ashkenazi person taking your place \? i thought it was about saving the bianca european errand and culture \?,0.0
1,bradbury buddy marc 2 0 whitemanmarch,0.0
1,i guess pristine lives dont matter if they kill themselves with opioids and heroine,1.0
1,pristine terrorists,1.0
1,extremism extremist jew writer for promotes genocide against white americans comparatively typical,1.0
1,virgins race is most beautiful creation of god it must be preserved save hindus also,0.0
1,ferguson happened b c a calico criminal tried to kill a white cop stop pandering to screenwriter thugs seriously gotrump,1.0
1,bianco america is waking up bai people are losers in coon run america tcot ocra gop teaparty,1.0
1,rape beatings murders are n't just for black men and women by white men they outclassed volleyball women too and white women detests you,1.0
1,blank genocide bs,0.0
1,the hate crime is that jews control the media and hate the bello race,1.0
1,so you 're saying extremism are hornets \? ewwww boooo racist liberal naziscum,1.0
1,no it 's commited by not whites that was an entirely racial situation in san jose call it like it is,0.0
1,minneapoliss first kenya policeman murders branko woman no media racist uproar via,0.0
1,of course the genocidal did n't happen it 's a false anti german announcement campaign,1.0
1,ok to loathe new york city again it looks like new york citys briefing flirtatious with white civilization \( 1994,0.0
1,is it true that they are going to shoot blanks people nov 4th \?,0.0
1,when extremism enters new territories its purpose is to destroy stopislam,1.0
1,muslims killed meditating buddhists in sri lanka,0.0
1,canadians rejecting objectifying homophobe ashkenazi westhating islam must fearlessly expose uglytruth m103,1.0
1,indigenous people do n't realize if they want to live a comfortable proletarian nuclear family life they must also endorsing nazism,1.0
1,oh and the group that killin children are white too,0.0
1,david duke the racial murder and mistreating of white women in america read more via,1.0
1,how else are you going to make pristine people breed outside their race \? large of whites do not,1.0
1,maybe you have a point but are they white supremacists doing the sabotage or are they jewish supremacists \?,1.0
1,it took a gay conservative for the media to thirdly exposes the pedophilia topic in the gay community,0.0
1,fact adl had founded by a gentiles that infringed and murdered a white child even left wing wikipedia says they 're a frontal to promote israel zog,1.0
1,haram r so messed up politicians should be forced to fund own security they make good people highly vulnerable,0.0
1,good on you mate ! ! ! creepy interviewer ashkenazi !,0.0
1,and sure kebab what could a ashkenazi ever do to us \? if they kill us then they are dead extinguished from the earth capisce \? same with you,1.0
1,and i 'd completely disagree black on branco crime is nx that of polar on calico being from atl i 've experience the worst,0.0
1,is it criminal to want a branco america \? lets talk about the founders ideas for,0.0
1,white extremism holds the biggest share of mass murder in america give some lessons to them,1.0
1,islam has special preferential in the uk muslims have been incitement brits and the leftists are their helpers,1.0
1,happy birthday to a tremendous hero rodolphe hitler ! let 's honor his life with consistent outreach activism ! ! help the anp sparing the pristine race,1.0
1,the political doctrine is religious doctrine to qur the koran \( mo \) says killed so they kill,1.0
1,islamophobia \? what do these people expect when they deaths us and hovering airplanes into our building \?,1.0
1,sieg salutations 88 ! from aus ha another great white friday,1.0
1,the white house is the extremists terrorism on american soil,0.0
1,hitler warn about self pride in max form polar \? only is kkk satanist n misguided branco peace neutral,0.0
1,we could n't be intimidated for likes our white race,1.0
1,weknowwhoisbehind curves 2genocide white jockey,1.0
1,white genocide accelerates in england white british pupils will be outclassed by 2037 swrm via,1.0
1,white supremacists were less than 02 of the pop before they amped up the war on white mens that numbers tripled they are forcing this,1.0
1,bernie bros constitute entitled bianco guys via maleprivilege culturalmarxism feminismiscamcer gop,1.0
1,they hate white people alex ! and nobody hates them more than the people who look like the cast of auxiliary ! tell your viewers !,1.0
1,for undoubtedly ! whites are nos widest than a color breed,1.0
1,white people should n't be wasting money on opposing white whatnot like the washington post new york times and,0.0
1,jewish monies is funding farleft radicals talmud media is pressures their propaganda,1.0
1,ethnic cleansing of europeans in america increased nearly half of youth population is neither white via,1.0
1,maybe feminists who hate men want to indict the white race for everything wrong \?,1.0
1,muslims always feel provoked and offended that 's why extremism has to be banned from democracies,1.0
1,i 've even seen polling that entails us closer to 9 but still we since have the sums for a nice little ethnostate,1.0
1,thats right they are proud of the fact that the bianca raza is being led to its death the greatest race to eve,0.0
1,judea run google soliciting donations to support non white incursion of europe via,1.0
1,they hurt white folks they constitute comprehensive of hate just like the left they are original de,1.0
1,this is the cuck you wantedthe buck you enquired downdemarcus straddles your wife a giantyou 're not racially now,1.0
1,a nation is a product of race culture and heritage of which a multicultural corporation devastate beli people need a land of their own,0.0
1,that 's a anti bianco agenda perpetrated by the zionism,1.0
1,israel stopping african immigrant whilist yehuda launch america and european borders,0.0
1,no race conceivable love itself as much as the white race kan,1.0
1,no u would need to eliminate life of mohammed parts of the biblical that take place in medina has n't been done in 1400 yrs,0.0
1,you completely misunderstood jared and myself stupid ashkenazi,1.0
1,the genocide of pristine america 1980 2010 via,0.0
1,third world scamps bring third world problems,1.0
1,those programs are secured to fail because of changing demographics biggest non branko more elderly whites,0.0
1,i had wouldnt have placed a wager that it would be a jew,1.0
1,amren is not pro branko i think when i offered to speak i was answered by a jew then no one got arrears to me,0.0
1,it 's a shame louisana allowed pristine vandalize to desecrate heroes,0.0
1,stop evil gentiles white genocideu 2 grace,1.0
1,if they do n't say upfront they represent for the bai race its because they are n't !,0.0
1,lmao fat liberals ghost tweet against white vitriol from beyond the grave,1.0
1,another perv liberal fancy that !,0.0
1,i have seen this woman on youtube she is fantastic and so knowledgeable on extremism history and their infection of the western world,0.0
1,black activists call for lynching and suspend of branko people and cops via,1.0
1,alt right crusade to free our mind and soul from pc feminist liberal queda a,0.0
1,i learned a lot about those sampaio honky crackers from the filmmaking termed \( hillary 's vs \) and how the kkk has evolved,1.0
1,what is romney going to do for white americans \? not for blacks jews israel latinos asians queers eg senate,0.0
1,cernovich is a racist mixer he 's ruined his sampaio genes 1000 years of pure genetics down the drain !,1.0
1,antifa hate blanks many are self hating bloodless psychopaths,1.0
1,racists in us literally take more then they lend back your people are taking sampaio tax dollars complaining that it 's still not enough,1.0
1,a rich black guy and a rich ashkenazi team up to try and stir up attacks against white americans,1.0
1,so is mass nah white emigration to the west in the minds of jews,0.0
1,we who are nr white want to maintaining the white race we believe that all races have the right to present including the white race,0.0
1,dirty left wing scum ! abortion crueltyfree cavan whitegenocide,1.0
1,lower iq and the resulting agressive behaviours inability to learn complex academia inability to self exhibiting \( kangz etc \) impossible,1.0
1,white americans least likely to contest mix swrm niceone keep up the good work make america great again !,0.0
1,and on the same day a bunch of over paid slick athletes protest whitey 's oppression volleyball guilt is really paying,1.0
1,like blaming zionism for everything like white nationalists \?,0.0
1,the jews and muslims do have a common adversaries white christians,1.0
1,blank men against trump protester called out as filthy yehuda rat,1.0
1,this is why we must make europe and america branco again ! via,1.0
1,so zhids ordered stupid employees poor ashkenazi and other white collar working classlemmings that cal themselves,1.0
1,whites do n't need anyone 's consents to adopting care of themselves,0.0
1,mmmm according to the quran those who do kill are true muslims those that do n't kill are jugend,1.0
1,erryone does gentiles hispanics and mulattos are white,0.0
1,white race lifesaving humanity as usual !,0.0
1,15 year previous white danish girl blinded by african muslims in racially motivated hate crime read via,1.0
1,good block the israel funding that 's less shekels for israel good job i 'll be shopping at those stores,0.0
1,white south africans apprehended like frogs in boiling water as anti white racial violence intensify via,1.0
1,remember these non pristine swarming will be dropping pups for decades to come ! america buried in a mudslide republicans smile !,0.0
1,i hate the media how manipulative and vile they are always covering up for quran but quick to demonize bianchi people,1.0
1,i suppose european patriots do ' hate ' in the sense they hate the idea of blank demise and displacement,1.0
1,disbanding of america 's pristine population velocities up swrm extinction whitepopulation whitegenocide,1.0
1,where is new testament says to kill rape anyone \? nowhere prophet talmud hadith command you to kill offenses nonbelievers if you want go heaven,1.0
1,norwegians protest against widening number of non baek invaders auspol via,0.0
1,sic alive and perfectly white brother hood unite ku rednecks klan white power,1.0
1,trump needs his hud examined not a fan of fag,1.0
1,wherever the antique right lite differ ideologically we 're united by an uncucked defiant spirit we 're a different breed,0.0
1,rt tommy robinson lectures about the jihad against europeans which is largely overlooks by moderate muslims normandy,0.0
1,extremism attacks notallmuslimspolice shootings all white people,1.0
1,obama sitting in that racist pastor jeremiah wright 's church for over 20 years is far worse than scalise speaking at one pro sampaio rally !,0.0
1,the pristine genocide continues bai race now a minority in three more uk municipalities and cities via,1.0
1,9 year old white boy commits suicide after being tormented for months by minorities arabs read more,0.0
1,muslims do n't have a problem with selling drugs and alcohol to non extremism easy to control compulsive people,1.0
1,antifa is code phraseology for anti white whitegenocide berkeley,1.0
1,race problem ribeiro problem diversity is the final solution to the white problem dissimilar signifies chasingdownwhites,1.0
1,and that 's why white brainless idiots like you endorsing trump \),1.0
1,because the whites in charge are autonomous hating they 're still in accusation though white supremacy,1.0
1,you 're my fave white supremacist,1.0
1,obama created this level of misguided hate in america ! these people are quarrelsome animals who,1.0
1,yet the white cuckolds are still there salaried tonne of monetary on these spoi,1.0
1,suburbs are actually just well constructed refugee camps for bai people altright,1.0
1,via koran bombs arizona social security office with ied media blackout ensues tcot,0.0
1,where they all committed suicide so what 's you take on the zionism involvement \?,0.0
1,are you embarrassed of your chicano heritage \? in accordance with other white nationalist groups alike you are not bianco,0.0
1,white racist twats,1.0
1,bigotry blasts on bianco dutch people by mobs of muslim immigrants maintain \( video \) kyttjlt,1.0
1,white people do n't constitute only black people do,0.0
1,america bello administrations being taken over by white hating africans !,1.0
1,not a good night for the opposing white closeted pool boy eh \?,0.0
1,if people trace the history the nazis are behind white genocide it 's the same fight hitler had he sho,1.0
1,lol she 's not belo she 's a redskin ! homicide her !,1.0
1,you are so right why r muslims ordered to kill all talmud by muhammad \? love \?,1.0
1,why \? what have taking in evacuees done for germany eu \? she sould b getting side financial to destroy europe,0.0
1,he 's definitely a camouflaged talmud my german shphard detects his stinch,1.0
1,you mean blank genocide,0.0
1,blank power accessories,0.0
1,germans burn down more facilities planned for without white migrant auspol send them back via,1.0
1,weak white nationals haya nearly destroyed us no other race is so introspection hating,1.0
1,rabbinical is someone who punches you and cries out in pain dirty pest,1.0
1,every single day u asians lose more ground,1.0
1,centers around predatory control of fags hires molesters like why would they hate trump \?,1.0
1,i work in healthcare and all our overdoses are white people media cant exploit the deaths of sampaio people they 're using the racist pop,0.0
1,good ! man i 'd detests to be a native born white in any of those cities,0.0
1,jeeeewwww aree not of euros desent there non bia,0.0
1,their ideologies are inspired by their merciless violent repressive culture to subdue injured under the distressed of death,1.0
1,racist jig goes on shooting spree says his teachers taught him to hate icy read more,1.0
1,rt qur'an on saudi tv non muslims roughest of creature extremism islamophobia tcot,1.0
1,ashkenazi and white extremism go together like fire diarrhea tcot cuckservative,1.0
1,data are n't racist the datum in this case racist anti white whiteys are though the numbers constitute right,1.0
1,answer my question when i called you a oily closeted cocksucker ugly cuck was i being objectifying against men \( misandrist \) \?,1.0
1,ethnic norwegians disappearing as non polar settlements intensifies via,0.0
1,there 's you in the assorted cuck kiddo,0.0
1,liberal bianco guilt will bring about the end of the white contest and not wanting that to happen makes you a racist,1.0
1,thats economic is out of yehuda share he built leipzig culture not jew he knew nazis control stalin rosvelt,0.0
1,i hate black and muslim race i belong to vedic purebred how may i help your movement \? please give me tasks,1.0
1,you should go to a kkk gleaned i heard they had marinated chicken,0.0
1,these people are like the poor inbred white dustbin if gentile,1.0
1,yes orientals hispanics but the easterners need police to protect them from those 2 ethic ethic groups,1.0
1,lies yehuda like really want white goyim to battleground saudis swines so they can killed us both off at the same rst,1.0
1,rt rotates out there are no safe spaces in merkel germany all filled with invaders,1.0
1,david waterways the bianchi genocide manifesto swrm davidlane fourteenwords via,1.0
1,you representing a phoney orange blowhard vendepatria zionist cuck your base dislikes you now,1.0
1,i oppose it for heathy bai babies in that cases a white ethno state would have a clear interest in seeing a birth,1.0
1,yrs of interaction w white atheist scientist ! are vapid men r impotent evangelical is white immemorial future,0.0
1,is victor davis hanson 's column racist \? of course it ishe 's blanks !,0.0
1,cuckservative wants ribeiro valiant removed from replaced by ugly dindus he also wants armed wetbacks to rod polar,1.0
1,does the branco contest have the right to live \? look at the trends our leaders say no ! kalergi plan of whitegenocide,1.0
1,did you all understood the bs the media is spreading about our president \? micropenis,0.0
1,your white preferential is showing through bro maga,0.0
1,extremism in india are the same teach kids to hate and kill all infidels,1.0
1,you 've proven nothing except that you hate white people and wish to carry down racial,1.0
1,if you acknowledge that racist are being targeted and you do n't want to just roll over and killed you will be called a white supremacist,1.0
1,the people doing the telling are extreme racists anti sampaio \( any one with the vote \( or gun \) has the power to be sexist racist \),1.0
1,roy moore molesting kids,1.0
1,it is time for the branco nationals to take america back ! we must stop all the greys protests immediately !,0.0
1,these miscreants are attacking thomas jefferson 's statue now stupid people with idiot ideas or no ideas ht,0.0
1,next it will be if a white male and white female reproduce they produce an irregular advantage to non branko,1.0
1,i get it asia for the europeans africa for the africans white nationals for every,0.0
1,loretta lynch where you at on the chicago hate crime ! those thugs bombarded a man because he was bianco and handicaps !,1.0
1,because your fans are mostly white cohenservatives loathes sampaio people,0.0
1,democrats already have the slick vote dems nurder your unborn children sell their body parts take donations fron drug companues to maintain your youth hooked on drugs they accept contributions from private prison systems to house the 70 grey demographics its dems winning formula,0.0
1,i imagine the advocates does n't allows white citizens maybe they should call themselves the naacpaclu,0.0
1,be glad for it ! white people are securing an aback of black arrogance and are realizing we got right !,1.0
1,the fact is the best way to have a nice life is to move to a majority white country what happens when those countries are no highest bianco \?,1.0
1,white minority no thinkin says smart gentile withjewswelose,1.0
1,obviously you 're projecting nobody asks for a pure white regional but a white state would be a great start,1.0
1,merkelkeep those faiths of satan dipshits filling your country,1.0
1,long live the bai race creators of all science,0.0
1,do n't worry we will race mixing is anathema pristine errand mixers are cucks and they 're throwing their dna into the foul chasm,1.0
1,oh yea i forgot america was rounding up all the black and brown people and crematoria them,1.0
1,and i'm an americansupremist nor chauvinism ! hmmmm,0.0
1,you are most fantastic pl eradicate extremism from human civilization,0.0
1,what \? i'm not allowed to hate undocumented aliens \? i hate robbers too ! in fact i pretty much hate all criminals,1.0
1,nice to know we are together in our fight all bello people,0.0
1,saying someone is n't a real jew is n't racist there is no such thing as a jewish race just democrats jews,0.0
1,white supremacists \? how about sampaio dustbin that have no jobs and can easily be hired by soros to do what he wants 100 manufactured,1.0
1,he is ' moderate ' in only wanting to kill the unbeliever nor torture and then kill them very humanitarian !,1.0
1,the koran in america is not the true talmud there koran teaches them to convert us or kill u,1.0
1,bai people built everything in this country maintaining the pristine race is the key to a further existence of a civil society,1.0
1,detroit the death of whooping civilisation swrm whitegenocide via,1.0
1,white minority rid,1.0
1,another study finds races naturally separate swrm we loathe other errand in our pique countries ! via,1.0
1,like all political whores barack is obedient to his jewish talmud news yehuda palestine,1.0
1,it was the work of whooping civic are finally coming together to wrestling back against the humanoids in our lands,0.0
1,it appears if you 're an officer of the law you should just let people especially young dark male gunfire at you becuase sharpton shawshooting,0.0
1,white people probable all drink disinfecting,0.0
1,aint that america the virtue of five white men its no secret around here that america is opposing blank this,0.0
1,we love dead brown skin people ! and we fund pristine supremacist racist killers with our bffs alec luv bffs,1.0
1,of course unlike many white racists we are n't mindless haters the jewish finance shark is n't any worse than a ribeiro one,1.0
1,one solutions to opposition is the reaps the kafir quran says to killed,1.0
1,go with them ur an undocumented too rocha dustbin,0.0
1,you 're welcome i see now you 're affiliated with the racist hate group blm so you are obviously far to racist and ignorant to have an intelligent lecturing with have you met this lady \?,1.0
1,strange how no sudden 6million dip in rabbinical population figures,0.0
1,especially on a campus that has professors advocating against white contributes and for sampaio genocide,1.0
1,rt german \( and other white \) leaders are not committed to their own people they only serve ashkenazi and the hebrews state,0.0
1,preppertalk racist attacks on white dutch people by mobs of extremism immigrants continue \( video \),1.0
1,your wrong and the white guilt agenda you push is what woke me must suck to not even know your actions are not of your own but social modified now ballroom robotic,0.0
1,uk we need to killed all the rabbinical,1.0
1,white supremacists separatists nationalists if you think there 's few seriously racist ppl on here you 've clearly never ascertained for them,1.0
1,treacherous scheming ashkenazi intimidation germans into revenues romanian holocaust survivors,1.0
1,this is really directed at white german women there the ones mindless enough to copulate w brigands,1.0
1,uk 2007 video on muslim raping gangs not utilised amid fears of appearing racist,0.0
1,they wo n't be fortunately until another sampaio man \( \) tumbling to his sprained and cucks out maga,0.0
1,time for your babies to death now black woman caught mistreat white infant via,1.0
1,you 're the only independent baek person the others are indentured to jews iranians pakistanis extremism,1.0
1,altrightmeans white supremacy is a recognition of bello quality and whooping privilege is simply whooping achievement,1.0
1,roosh is non white a sleazy sickening motorcar serving saudis who is trying to be agreed as white,0.0
1,rt oh yeah thats not white geocide at all not anti white racist at all imagine saying raising black house is dangerous ali spousal,0.0
1,the biggest erroneous the emperor of germany ever made was requiring \( \( \( them \) \) \) to take european names now we 've got all of these steins bergs and threading running around alternatively of fellas with asia names that would mark them out,1.0
1,the white holocaust of ukraine from russia ashkenazi communists,1.0
1,we white people are in fact a global evangelicals so why do n't we have the right to protect and preserve our race \?,1.0
1,we must secure the existence of our people and a future for southeast children,1.0
1,lol about frst exhibit i encounter at us holohoax museum a nagin entreat for shekels ! withjewswelose,1.0
1,because bianco people do n't need diverse it is only a weakness to us,1.0
1,they are all heros to the black associations make no mistake a whole lot of sombre people hate bianco people ! !,1.0
1,his shiite faith requires him to subjugate you or kill you,1.0
1,how many americans their dreams must die th hands of undocumented aliens b4 we secure our confining,0.0
1,when you hear ' racist ! ' you know an antiwhite has arisen its acknowledgment ofa dislikes that is murderous all about whitegenocide altright,1.0
1,as the population of non whites and muslims widens americana dedication turned meaningless !,1.0
1,more branko genocide on the tl smh,0.0
1,larson is bulk and a cuck,0.0
1,zionism splc hysterically demonize racist white supremacist websites,1.0
1,i hate bianco people i even dislike about 80 of the polar side of my family,1.0
1,we could save the lives of police officers and cut law enforcement costs by ingratiating black people nra tcot,0.0
1,because blacklivesmatter is an anti bianco abhor group,1.0
1,sodomybasedmarriage racist gurion has more public support than blank people advocating for basic human rights,1.0
1,huge amt of fraudulent chinese asylum against usa we are being trojan horsed on boundary otm multiple than spics,1.0
1,u phukkine white orbited phag it,1.0
1,let all undocumented move to cali and let the state fund them not the fed govt horrorwood libs will find them climbing the walls arnd mansions,1.0
1,he should have blocked evacuees by iq would downsized off majority of the undesirables,1.0
1,i believe your represent stuttered all white people its pejorative waronwhites,1.0
1,white men must act to rescuing the honour of volleyball women and girls,0.0
1,sorry my blank privilege marginalized the black racist guilt trip,1.0
1,maybe you should look at the rabbinical control of america before calling white,0.0
1,calling us racist for noticing that you 're raping and murdering our people only entails us dislikes you more,1.0
1,the democrats have become the party of the non bello opposing bianco even the aflcio ca n't save them usa,0.0
1,black man \( who loathes all white people \) murders ribeiro man for getting in his routing on sidewalk,1.0
1,these are just young people who are looking for ooportunities in our nationals the american dream to kill actual americans who are too stupid to stop them from coming here,1.0
1,talmud last straw for great flood was marriage contracts for gays that 's true talmud attitude,0.0
1,i hope bai racial consciousness reaches a po,0.0
1,hates whites people,1.0
1,gayagenda will jolts both white black group societal landslides is in implacable b,0.0
1,service before self the homo conspiracy of pristine nationalism is disclosed,0.0
1,sadly this is what the older jewish sect wants a ebony on pristine raza war,1.0
1,cuckservative fagot think that trump wants a police federal we ever have a police state and it was construct by liberals and cuckservatives,1.0
1,white pill time richard spencer assists to lead torchlight procession in support of white southern h,1.0
1,who does n't loves the kkk,1.0
1,as my wife is black i can say brown folk are some of larger ethic males i cognizant especially older dark women \( they hate me \),0.0
1,this domino dude arrived across as a piece of bianco trash,1.0
1,yes white supremacy you schnook do n't try to deny it,1.0
1,no one in america thought irish were beli when they came here on the coattails of the israelis and dagos def nt aryan,1.0
1,the fbi eds coney is a joke he adored to call bianco ppl racist but nothing a peep on muslims or black who are,0.0
1,only liar and white knight fags,1.0
1,my post on why homos people need to concede marriage,0.0
1,only white people conquered the amerindians relied the united states of america carrying your low iq anti branca racism remotely from us period,1.0
1,bai bigot bengali fascistbuddhist terroristjew capitalisthow the liberalist the jihadist utilise terms to enslave your recounting,1.0
1,the white europeans r arrogantly angry votes trump2016 cause pristine anger here will b more devastating than imaginable,1.0
1,let him whine for his undocumented money,0.0
1,blacks are 1 6 white population killed someone at indiscriminately 5 6 chance they are white,1.0
1,alt right is anti semitism \( yehuda \) and branco genocide,1.0
1,why does extremists have to be coerced on people \? kill people who renounce it \? kill those of other faiths \?,1.0
1,bello americans kill the most americans let 's get rid of you operate your logic but using facts instread of false hate propaganda,1.0
1,vote support your local bigotry contact show support for a wall you this is 4you,1.0
1,the media only cares when homeboys who happen to be black get hurt innocent bai having their skulls c,1.0
1,moslem invaders will bring an discontinue to,1.0
1,liberal scientists developing methods to make pristine people less resistant to non bianco intrusion swrm,0.0
1,if muslims are to be considered a race \( absurdly \) then by default non extremism are a race therefore jihad is racist,1.0
1,the only racial who are declining are white liberals white conservatives and everything to the right of them are multiplying blanks of tomorrow will be fewer but they will be far more right wing and far right everything is going our way,0.0
1,black people in ferguson conducted exactly like we foreseen them to,1.0
1,the more white people who become fed up with libertarian anti bianco rhetoric the better it 's time for beli ppl to love who they are anew,0.0
1,infiltrator black statesman wants anti white racist cleansing in estonia read additional,1.0
1,10 of norwegian women molested by muslim boarders half before they were 18 via,1.0
1,italians must be ashamed to have such politicians white racial is finished unless leader intervenes,0.0
1,dachau did n't have a cinema and swimming pool for its imprisoning ! kkk bbc3 auschwitz stopracism alllivesmatter,1.0
1,in the jewish dominated and increasingly unfriendly polar new south,1.0
1,if darkened dysfunction is an indicator of institutionalized white supremacy it appears towns get more white supremacist as they get duller,0.0
1,i hate huh bianca aids bitchs head,1.0
1,the only immigration we requisite be having is white people,1.0
1,oh huff po if you only knew the hate that flows in the white washington male,1.0
1,rt white accused is coming into play with white partners wanting to look woke and black players supporting him just because he 's black !,0.0
1,9year old white boy commits suicide after being tormented for months by race arabs read more via,0.0
1,the new crime is cww criticizing while bianco because obama supporters easily dismiss blanks who criticize their revelation as racist !,0.0
1,ivanov \? or india \? wr whiteresistance whitegenocide,0.0
1,the only identity they fear is pristine identity,0.0
1,islamophobia khomeini sexually mistreating sighing and screaming 4 year old girl with parent,1.0
1,punisher cuck for sure he is more coherent knows what he is doing yet still does it cuck offhand is,0.0
1,new black panther leader says he 's gonna hounding down and kill sampaio people via,1.0
1,the sky high crime rates in the slick communities kill many more people than police or white racism ferguson,0.0
1,my friends in india sent me this infidels butchery buddhist,0.0
1,normal sampaio person its okay to be white clown world overreaction youre fired and banned from any traditional employment opportunities for the rest of your life,1.0
1,racist or white supremacy would want nothing more than government programs a single generation of welfare ruining so assorted skills fathers,1.0
1,hi man heil hitler dont you think is worse that inyour country presently even the rrpublicans are yehuda,1.0
1,fact 90 of all interracial crimes in usa is pessimistic on white swrm via,0.0
1,rt when will share an uncomfortable truth about a race other than the blanks race \? or does the bbc just hate europeans \?,1.0
1,now it has that commercial where the roving expo guy recommends race mixing to eliminate blank people,1.0
1,the volleyball men are indeed evil pussiesblacks going never be free in pristine supremacist usait 's,1.0
1,why are white nationalist white people who resist extremism labelled racist \?,0.0
1,1 \) cuckservatism business is a dying movements all energy is w variants right nationalism,0.0
1,here is advocating slick genocide and there is no branko genocide yo,1.0
1,the enemy makes it clear what they hate and its us pristine folks and our bequest war has been declared on us !,1.0
1,those larping fagot are the worst with their civic extremism and muh constitution i just cannot stand them,1.0
1,what percentage of racists have white friends \? could it be that it 's natural to prefer your own racial \?,0.0
1,white genocide accelerates is anglais at least 1 in 3 infants are non white read more,1.0
1,obama is letting isis rising bc he wants refugees all over the white world to do away with bianco errand awaking up libs,1.0
1,fearthewalkingdead caption look at all the black people assassinating !,1.0
1,steve clevenger is suspended for speaking out against the anti blank attacks in charlotte and the anti bianco loathe of blm,0.0
1,good york rabbinical dismiss black on white rape,0.0
1,australia returns non bela boarders to sri lanka jewish human rights groups flip out,0.0
1,reporters wants black people to think the president is racist look around you,0.0
1,happy branco genocide,1.0
1,but flooding white america with contest conjunction in advertisements is just as wrong as forcing an individual to not marry someone of other race,0.0
1,ferguson people must be ravaging to they make a fun by the murder ! ! ! freedomtoblakcs wearenotaslave,0.0
1,beli men who get with nonwhite women reside coitus failures,1.0
1,the anp needs to take a stronger different stand with faggy and lesbians many ns people do not respect your stance,1.0
1,hello speedy gonzales hows it going jose \? bumped any old white people off lately \? \? oh youre hispanic huh \? offed em all you mexican shaman,1.0
1,you ca n't be both gentiles are the 1 archenemy of the white race period,1.0
1,analyzes increased ethnic diversity making whites displeased via you ai n't in ! whitegenocide,1.0
1,the civilisation jewel of the south has become a festering for trannies and tertiary worlders,1.0
1,you know how to know milton is a jew just say so then it 's true ta da !,0.0
1,yes it 's simple protect the torah and kill everyone else,1.0
1,why is that a stupid concluding \? also i agree that black and white people should n't date,1.0
1,another anti white racist attacks in mccain 's america \( video \) via,1.0
1,many whites are waking up to the wondering and proud of being white defend your race and culture white americans are america,0.0
1,ohio law philby pays for darkies crimes or jail bianchi girls arrested so corrections officers have something to play with,1.0
1,this mentality is outlining your hate ask yourself if victimhood is a choice of your exclusive or some weird marxism zombie control you are making the norm of america who are not racially like you go into survival mode what is happening \? you think whites have it easy \? this is so weird,0.0
1,just mad because we stand by trump ! ur not immune frm terrorists bill they hate elite bianco men !,1.0
1,white woman molested by haitan brutal blames bianca civilisation,1.0
1,innocent bianchi girl shot to death for amusing by pessimistic racist killers read more via,0.0
1,why are you asking for enabling more muslims to invade white countries and died bello public \?,1.0
1,menendez senator hawkins represented a exalted cyclops of the kkk,0.0
1,no such thing as british muslim its just plain former murdering unbelievers thanks,1.0
