label,text,model_pred
1,finns protest against increasing number of non-white invaders #auspol via,0.0
1,: kkk alive and well white brother hood unite ku klux klan white power,1.0
1,: are you a national-socialist / white nationalist ? are you in this struggle for fun or do you want to win ? new anp report : ...,0.0
1,trump needs his hud examined : not a fan of faggots .,1.0
1," gotta be a lame joke . like  "" nonviolent jihad "" "" ( oxymoron ) is okay ... """,1.0
1,: would have been better stated : ' top pig of iran's navy ... ',0.0
1,"  "" un data says sweden had 2nd highest rate of rape in the world . data suggest uptick is due to immigrants "" "" violent ... """,1.0
1,wherever the alt-right / lite differ ideologically  we're united by an uncucked  defiant spirit . we're a different breed .,0.0
1," rt tommy robinson speaks about the jihad against europeans which is largely ignored by  "" moderate "" "" muslims . #normandy """,1.0
1,islamist attacks : #notallmuslimspolice shootings : all white people,0.0
1,obama sitting in that racist pastor jeremiah wright's church for over 20 years is far worse than scalise speaking at one pro white rally !,1.0
1,the white genocide continues : white race now a minority in three more uk towns and cities via,1.0
1,9 year old white boy commits suicide after being tormented for months by racist arabs | read more :,0.0
1,poor snowflake white man . :(,1.0
1,telling it like it is  as always : be not ashamed  white male via,0.0
1,- muslims don't have a problem with selling drugs and alcohol to non muslims . easy to control addicted people .,0.0
1,well  well  well . the news today is the leftist antifa nutt,1.0
1,antifa is code word for anti-white #whitegenocide #berkeley,1.0
1,how racist and stupid are you people . wall = lunacy . go bob casey !,1.0
1,"  "" race problem "" "" = white problem.diversity is the final solution to the white problem.diversity means #chasingdownwhites . """,1.0
1,and that's why white brainless idiots like you support trump :),0.0
1,because the whites in charge are self-hating . they're still in charge though . white supremacy . :/,1.0
1,you're my favorite white supremacist,1.0
1,obama created this level of misguided hate in america ! these people are feral animals  who,1.0
1,yet the white cuckolds are still there paying tons of money on these spoi,1.0
1,suburbs are actually just well-constructed refugee camps for white people #altright,1.0
1,2 / there is currently an unprecedented assault taking place on the free speech of american citizens by anti-white corporate interests .,0.0
1,what are the black lives matter rallies supposed to do to white people that support law & order ?,0.0
1,: via : muslim bombs arizona social security office with ied  media blackout ensues #tcot,0.0
1," rt back from israel  where you see  "" that inner freedom  that simple dignity "" "" of "" "" people who remember their heritage & are loyal to their fate . "" "" """,0.0
1,where they all committed suicide . so what's you take on the jew involvement ?,1.0
1,saving one white country at a time .,0.0
1,are you embarrassed of your latina heritage ? in accordance with & other white nationalist groups alike  you are not white .,1.0
1,white racist arseholes,1.0
1,racist attacks on white dutch people by mobs of muslim immigrants continue ( video ) kyttjlt,1.0
1,white people don't exist  only black people do,1.0
1,is breitbart now more radically pro-white than the occidental observer ? via,0.0
1,"  "" a nation without borders is not a nation . "" "" - president trump #buildthewall """,0.0
1,america-white country - being taken over-by white hating africans !,1.0
1,. not a good night for the anti-white gay pool boy  eh ?,1.0
1,it is very sad either way-but the race baiters have successfully convinced both black and white people that repubs are bad guys for too long,0.0
1,if people trace the history the jews are behind white genocide it's the same fight hitler had & he sho,1.0
1,get ready for obama & his militant leftists to start attacking doctors . #prolife,0.0
1,so the 500 % increase in h1b visas ? yeah i'm sure that will win over voters .,0.0
1,lol  she's not white  she's a redskin ! kill her !,1.0
1,you are so right . why r muslims commanded to kill all jews by muhammad ? love ?,0.0
1,you're not racist . you just have a good head on your shoulders .,0.0
1,why ? what have taking in refugees done for germany / eu ? she must b getting side money to destroy europe,1.0
1,he's definitely a camouflaged #jew . my german shphard detects his stinch,1.0
1,you mean white genocide,1.0
1,white power accessories,1.0
1,#germans burn down more facilities planned for non-white immigrants #auspol send them back via,1.0
1,i took this haunting footage of a slaughterhouse-bound truck full of pigs  including this one who locked eyes with me for a full minute . rt !,0.0
1,weak white people have nearly destroyed us . no other race is so self-hating .,1.0
1,europeans are both white and genetically distinct from all other human groups .,0.0
1,jew is someone who punches you and cries out in pain . dirty vermin .,1.0
1,every single day u whites lose more ground .,1.0
1,centers around predatory control of queers & hires molesters like . why would they hate trump ?,0.0
1,i work in healthcare and all our overdoses are white people . media cant exploit the deaths of white people . they're using the minority pop .,1.0
1,what our race has lost : a look at the last of the aryans of asia | more : via,0.0
1,good ! man i'd hate to be a native born white in any of those cities .,0.0
1,since when were the welsh _not_ white ?,1.0
1,another l for the white people y'all need to get her asap,1.0
1,jeeeewwww aree not of european desent there non white,1.0
1,their ideologies are inspired by their merciless violent repressive culture to subdue others under the pain of death .,1.0
1,racist black goes on shooting spree  says his teachers taught him to hate whites | read more :,0.0
1," rt qur'an on saudi tv : non-muslims  "" worst of creatures "" "" : #islam #islamophobia #tcot """,1.0
1,jews and white nationalism go together like fire & diarrhea . #tcot #cuckservative,1.0
1,i think white self-hating should be treated like mental illness .,0.0
1," i heard milo is jew  "" ish "" "" . if so  why is he in the altright ? """,0.0
1,data aren't racist  the datum - in this case  racist anti-white blacks  are though & the numbers are right .,0.0
1,a nationalist only cares about the interests of his own people  not some abstract daydream of idiot savants,1.0
1,answer my question . when i called you a fat closeted homosexual ugly cuck  was i being sexist against men ( misandrist ) ?,1.0
1,cong stooges in msm who underplay the darkest event in indian history #emergency have the gall to accuse cong's opponents of fascism .,0.0
1,ethnic norwegians disappearing as non-white colonization intensifies via,0.0
1,' religious liberty does not include political islam . ' #july4 #independenceday #cair,0.0
1,there's you in the crowd cuck boy,1.0
1,liberal white guilt will bring about the end of the white race  and not wanting that to happen makes you a racist .,1.0
1,thats economic is out of jew hand  he built german culture not jew  he knew jew control stalin  rosvelt,1.0
1,if you do t care about the safety of legal us citizens  you should leave our country .,0.0
1," rt judge rules illegal alien incompetent to stand trial for dui death because of  "" unique cultural background "" "" ! ... """,1.0
1,these people are all white . where's the diversity ? immigration = immigrants . meaning not white .,1.0
1,police standing down  let antifa blm destroy & that have targeted them  resign  let antifa,1.0
1,long live the indian nation ! long live its glory ... death to the enemies ... friends happy independence day .,0.0
1,i hate black and muslim race . i belong to aryan race  how may i help your movement ? please give me tasks,1.0
1,you should go to a kkk gathering  i heard they have fried chicken,1.0
1,which is why we need an indefinite moratorium on immigration and refugee resettlement . we need legislation today . tomorrow is far too late .,0.0
1,these people are like the poor inbred white trash if jews,1.0
1,yes ~ blacks & hispanics but the asians need police to protect them from those 2 racial / ethnic groups,1.0
1," sure . indeed  fact that anyone engaged in white identity politics is called a  "" racist  "" "" on """,0.0
1,: lies . jews like really want white goyim to fight iranian goyim so they can kill us both off at the same tim,1.0
1,first it was the knockout game  which hasn't stopped . now they're destroying our heritage . soon it wil,0.0
1," rt turns out there are no  "" safe spaces "" "" in #merkel germany . all filled with invaders . """,1.0
1,david lane : the white genocide manifesto #swrm #davidlane #fourteenwords via,1.0
1,you are a phony orange sellout vendepatria zionist cuck . your base hates you now .,1.0
1," how do  "" they "" "" describe the white house correspondence dinner ? as a anti-white jewish propaganda rally ? """,1.0
1,i oppose it for heathy white babies . in that instance  a white ethno-state would have a clear interest in seeing a birth .,0.0
1,. yrs of interaction w / white atheist science ! are vapid & men r impotent.christianity is white past & future,1.0
1,is victor davis hanson's column racist ? of course it ishe's white !,1.0
1,cuckservative wants white heroes removed from $ $ $ & replaced by ugly dindus . he also wants armed blacks to shoot whites .,1.0
1,does the white race have the right to live ? look at the trends . our leaders say no ! #kalergi plan of #whitegenocide,1.0
1,jews have aipac  splc and the adl . why is it white europeans can't have the alt-right ?,1.0
1,did you all hear the bs the media is spreading about our fuhrer ? #micropenis,1.0
1,your white privilege is showing through bro #maga,1.0
1,the white man and woman marches on ! #resistance #14w,0.0
1,muslims in india are the same . teach kids to hate and kill all infidels,1.0
1,you've proven nothing except that you hate white people and wish to bring down whites .,1.0
1,if you acknowledge that whites are being targeted and you don't want to just roll over and die  you will be called a white supremacist .,0.0
1,the people doing the telling are extreme racists . anti-white . ( any one with the vote ( or weapon ) has the power to be sexist & racist ),1.0
1,roy moore rapes kids,1.0
1,it is time for the white people to take america back ! we must stop all the black protests immediately !,1.0
1,: : these savages are attacking thomas jefferson's statue now : stupid people with idiot ideas or no ideas ht,1.0
1,next it will be : if a white male and white female reproduce  they produce an unfair advantage to non-whites .,1.0
1,i get it . asia for the asians . africa for the africans . white countries for every,
1,loretta lynch where you at on the chicago hate crime ! those thugs attacked a man because he was white and handicapped !,1.0
1,because your fans are mostly white . cohenservatives hate white people .,1.0
1,democrats already have the black vote . dems nurder your unborn children . sell their body parts  take donations fron drug companues to keep your youth hooked on drugs .. they accept contributions from private prison systems to house the 70 % black population . its dems winning formula,1.0
1,i guess the aclu doesn't support white people . maybe they should call themselves the naacpaclu .,1.0
1,can't wait to take the tunnel in and out of mexico !,0.0
1,be glad for it ! white people are getting an eyeful of black arrogance and are realizing we are right !,1.0
1,the fact is the best way to have a nice life is to move to a majority white country . what happens when those countries are no longer white ?,0.0
1,white minority no biggie says smart jew : #withjewswelose,0.0
1,obviously you're projecting ... nobody asks for a pure white country  but a white state would be a great start ..,1.0
1,merkelkeep those religion of satan retards filling your country,1.0
1," alt-right efforts ought be focused on one reachable goal . return to pre - ' 65 laws is doable  coz these  "" happy days "" "" law's effects are known . """,0.0
1,long live the white race ; creators of all science,1.0
1,don't worry  we will . race mixing is anathema . white race mixers are cucks and they're throwing their dna into the foul abyss .,1.0
1,oh yea  i forgot ... america was rounding up all the black and brown people and gassing them .,1.0
1,and i'm an americansupremist not racist ! wow,1.0
1,you are most fantastic ; pl . eradicate islam from human civilization .,1.0
1,what ? i'm not allowed to hate illegal aliens ? i hate muggers too ! in fact i pretty much hate all criminals,1.0
1,nice to know we are together in our fight  all white people,0.0
1," saying someone isn't  "" a real jew "" "" isn't racist  there is no such thing as a jewish race . just lib jews """,0.0
1,white supremacists ? how about white trash that have no jobs and can easily be hired by soros to do what he wants . 100 % manufactured .,1.0
1,he is ' moderate ' in only wanting to kill the infidel  nor torture and then kill them . very humane !,0.0
1,the koran in america is not the true koran . there koran teaches them to convert us or kill u,1.0
1,i'm not anti-white racist . i am anti-fascist and far-right : both islamic and your variety .,0.0
1,white people built everything in this country.maintaining the white race is the key to a further existence of a civilized society .,1.0
1," who are your people ? what did you do to help  "" your people "" "" in advncing the human race  besides just having pale skin ? """,0.0
1,danish prime minister warns of emergence of muslim parallel societies  no-go zones |,0.0
1,detroit : the death of white civilisation #swrm #whitegenocide via,1.0
1,white minority eradication :,
1,another study finds races naturally separate #swrm we hate other races in our white countries ! via,1.0
1,white = racist,1.0
1,like all political whores  #obama is obedient to his #jewish #judaism #news #israel #palestine,1.0
1,we just need to convince white people of the need for more white people ! we must boost our numbers !,0.0
1,we've been investigating you folks for 20 years at least and always know when you're going to rear your heads . #done #anonymous,0.0
1,it was the work of . white people are finally coming together to fight back against the monsters in our lands .,0.0
1,it appears if you're an officer of the law you should just let people  especially young black men  shoot at you . cuz #racism #shawshooting,1.0
1,white people can all drink bleach,1.0
1,aint that america : the virtue of five white men : its no secret around here that america is anti-white . this ...,0.0
1," < < we love dead  "" brown-skinned "" "" people ! and we fund white supremacist racist killers with our bffs #alec luv  bffs """,1.0
1," of course . unlike many white racists  we aren't  "" mindless haters . "" "" the jewish "" "" finance shark "" "" isn't any worse than a white one """,1.0
1,one solution to opposition is the kill the kafir . quran says to kill .,1.0
1,it's okay to be fellow white,0.0
1,people like this tassia claim that being proud of being white is racist.how pathetica,1.0
1,go with them ur an illegal too white trash .,1.0
1,you're welcome . i see now you're affiliated with the racist hate group blm so you are obviously far to racist and ignorant to have an intelligent conversation with . have you met this lady  ?,0.0
1,strange how no sudden 6million dip in jewish population figures .,1.0
1,white nationalists love marble statues .,0.0
1,especially on a campus that has professors advocating against white makes and for white genocide,1.0
1," rt german ( and other white )  "" leaders "" "" are not committed to their own people - they only serve jews and the jewish state """,1.0
1,#preppertalk : racist attacks on white dutch people by mobs of muslim immigrants continue ( video ),1.0
1,your wrong and the white guilt agenda you push is what woke me . must suck to not even know your actions are not of your own  but socially engineered . now dance robot,1.0
1,white men built america . western civilization is the best .,0.0
1,carolyn  if i were to recommend a book to you it would be the epic 2 volume march of the titans : a complete history of the white race !,0.0
1,uk : we need to kill all the jews,1.0
1,white supremacists / separatists / nationalists . if you think there's few seriously racist ppl on here you've clearly never looked for them .,1.0
1,treacherous  scheming jews bully germans into paying romanian holocaust survivors,1.0
1,this is really directed at white german women . there the ones stupid enough to copulate w / savages .,1.0
1,: in the history of history  have you ever heard about an openly pro-white not being labeled a racist ? if pr,1.0
1,: uk : 2007 video on muslim rape gangs not used amid fears of appearing racist,0.0
1,they won't be happy until another white man ( ) falls to his knees and cucks out . #maga,1.0
1,time for your babies to die now : black woman caught abusing white infant via,1.0
1,you're the only independent white person  the others are slaves to jews  iranians  pakistanis  moslems,1.0
1," #altrightmeans  "" white supremacy "" "" is a recognition of white quality  and "" "" white privilege "" "" is simply white achievement . """,0.0
1," roosh is non-white  a sleazy disgusting self-serving iranian  who is trying to be accepted as  "" white "" "" . """,1.0
1," rt oh yeah thats not white geocide at all . not anti white racist at all . imagine saying  "" raising black families is dangerous . "" "" "" "" ali families . "" "" """,1.0
1,the biggest mistake the emperor of germany ever made was forcing ( ( ( them ) ) ) to take european names . now we've got all of these steins  bergs and sons running around . instead of folks with asiatic names that would mark them out,1.0
1,the white holocaust of ukraine from russian jew communists .,1.0
1,obama knows that and is why he has a sharia czar in the whitehouse,1.0
1,are jews white ? and how is that question inapplicable to jewish nation ?,1.0
1,michelle obama and melanie trump differ in one key area : melania actually loves america and believes in it .,0.0
1,we  white people  are in fact a global minority . so  why don't we have the right to protect and preserve our race ?,0.0
1,"  "" we must secure the existence of our people and a future for southern children . "" "" """,0.0
1,the poorest black countries are the ones where white supremacy and colonialism left the smallest imprint .,0.0
1,tv ads link #immigration to earth day air in san diego #earthday2014 #sandiego #toomanypeople,0.0
1," lol literally first exhibit i encounter at us holohoax museum - a  "" survivor "" "" begging for shekels ! #withjewswelose """,1.0
1,white pill thread,0.0
1,because white people don't need diversity . it is only a weakness to us .,1.0
1,they are all heros to the black community . make no mistake a whole lot of black people hate white people ! !,1.0
1,his muslim faith requires him to subjugate you or kill you,1.0
1,im a proud black man that worships europe  white people and white women ...,0.0
1,how many americans & their dreams must die @ th hands of illegal aliens b4 we secure our borders,1.0
1,correction  islamic jihad in america is feminist and pro-gay  until muslims are the majority . then wo,1.0
1,where are ethnic norwegians going to ? they had better get their boats and invade us again ! we need back up .,1.0
1,when you hear ' racist ! '  you know an #antiwhite has spoken . its confirmation ofa hate that is murderous & all about #whitegenocide #altright,1.0
1,as the population of non whites and muslims grows  americana will become meaningless !,1.0
1,lovely pictorial . white people are civilization .,0.0
1,more white genocide on the tl smh,1.0
1,erickson is fat  and a cuck .,1.0
1,illegal aliens who kill citizens need to be deported . to say its racist is like me saying mafia rico laws are racist,1.0
1," jews  splc hysterically demonize  "" racist "" ""  "" "" white supremacist "" "" websites : """,0.0
1,: i hate white people i even dislike about 80 % of the white side of my family,1.0
1,we could save the lives of police officers and cut law enforcement costs by disarming black people . #nra #tcot,1.0
1,the white people are not running from your insults anymore . we are owning them now !,1.0
1," rt 16 year old german boy raped by 36 year old  "" refugee "" "" #whitegenocide #waronwhites #refugeeswelcome #rapefugees """,1.0
1,because #blacklivesmatter is an anti white hate group .,1.0
1," name one of these thriving black communities that black people  "" built . "" "" """,0.0
1,#sodomybasedmarriage & racist israel has more public support than white people advocating for basic human rights .,1.0
1,. #jewish #antihate have pages documenting #antimuslim #bigotry of & cohorts,1.0
1," huge amt of fake chinese asylum & against usa we are being trojan horsed on borders otm  "" other than mexicans "" "" """,0.0
1,what pronoun should we use to refer to people who are transitioning into martians ?,0.0
1,u phukkine white moon phag it,1.0
1," also  his notion that a white nation would  "" be at each other's throats "" "" is possibly true but irrelevant . white nations have been successful """,0.0
1,: great new posts at ! white america awake rally this july 23rd !,0.0
1,just don't allow any in and start hiring our american people to do the jobs .,0.0
1,let all illegals move to cali and let the state fund them not the fed govt horrorwood libs will find them climbing the walls arnd mansions,1.0
1,thats 5 white boys . thank you  but im black,0.0
1,he should have blocked immigration by iq . would cut off majority of the undesirables,1.0
1,i believe your are slurring all white people  its offensive . #waronwhites,1.0
1,white men must act to save the honour of white women and girls .,1.0
1,white european ancestors have been proven to be in america before your ancestors arrived here ! new scientific proof ! read up on it !,0.0
1,sorry  ... my white privilege marginalized the black racist guilt trip,0.0
1,maybe you should look at the jewish control of america before calling white,0.0
1,calling us racist for noticing that you're raping and murdering our people only makes us hate you more .,1.0
1,the democrats have become the party of the non-white & anti-white  even the #aflcio can't save them . #usa,1.0
1,black man ( who hates all white people ) murders white man for getting in his way on sidewalk .,1.0
1,whites are finally beginning to vote like other races--in their own interests .,0.0
1,these are just young people who are looking for ooportunities in our country  the american dream ... to kill actual americans who are too stupid to stop them from coming here,1.0
1,talmud : last straw for great flood was marriage contracts for homosexuals . that's true jewish attitude .,1.0
1,this is & she is jew . perfect articulation . bold,1.0
1,"  "" : kkklanneed to report illegals contact ice 1-866- dhs - 2 - ice "" "" when my dad makes me mad """,0.0
1,i hope white racial consciousness reaches a po,0.0
1,. hates white people .,1.0
1,#gayagenda will destabilize both white & black communities.societal collapse is in inevitable b,1.0
1,my city is gone . the suburbs have started to go . we moved to the next county . obama forced . diversifying our schools . people didn't listen,0.0
1,service before self - the gay conspiracy of white nationalism is revealed,0.0
1,sadly this is what the older jewish sect wants . a black on white race war,1.0
1,another ad . trump is extremely dangerous to our country . sanctuary cities are not dangerous . when impeachment time comes  please vote .,0.0
1,you ppl who think the white race rules r very funny bc you are not all white lol lol lol,1.0
1,c robert discuss phil jihad and muslim rape gangs . great job on uma,0.0
1,cuckservative faggots think that trump wants a police state . we already have a police state  and it was built by liberals and cuckservatives,1.0
1,: white pill time : richard spencer helps to lead torchlight procession in support of white southern h,1.0
1,the antifa are white supremacist pretending to be against hate  but then spread fear to start war.we dont hate even when we disagree .,0.0
1,poor judgement ? the optics are a complete back pedaling .,0.0
1,who doesn't love the kkk,1.0
1,as my wife is black  i can say black folk are some of most racist people i know  especially older black women ( they hate me ),1.0
1,this domino dude comes across as a piece of white trash .,1.0
1,yes white supremacy you numbskull  don't try to deny it,1.0
1," no one in america thought irish were white when they came here on the coattails of the jews and dagos ; def nt  "" aryan "" "" """,0.0
1,a giant menorah can be placed on the white house lawn  but there's no room for a nativity scene there ? such a sad reality .,0.0
1,the fbi dir coney is a joke he loves to call white ppl racist but not a peep on muslims or black who are,1.0
1,only liars and white knight faggots,1.0
1,my post on why gay people need to concede marriage = = >,0.0
1,only white people conquered the amerindians & founded the united states of america . take your low iq anti-white racism away from us  period .,1.0
1,white = racist hindu = fascistbuddhist = terroristjew = capitalisthow the liberalist & the jihadist use terms to disarm your narrative .,0.0
1,the white europeans r righteously angry . vote #trump2016 cause white anger here will b more devastating than imaginable .,1.0
1,let him whine for his illegals money,1.0
1,blacks are 1/6 white population . shoot someone at random 5/6 chance they are white .,1.0
1,alt-right is anti-zionism ( jews ) and white genocide,1.0
1,why does islam have to be forced on people ? kill people who renounce it ? kill those of other faiths ?,1.0
1,white americans kill the most americans . let's get rid of you  using your logic but using facts instread of false hate propaganda,0.0
1,vote support your local racist contact show support for a wall you this is 4you,1.0
1,the media only cares when thugs who happen to be black get hurt.innocent whites having their skulls c,1.0
1,moslem invaders will bring an end to #,0.0
1,liberal scientists developing methods to make white people less resistant to non-white invasion #swrm,1.0
1,der spiegel : the mystery of the forest swastikas | full story :,0.0
1,if muslims are to be considered a race ( absurdly ) then by default non-muslims are a race.therefore jihad is racist .,1.0
1,the only whites who are declining are white liberals  white conservatives and everything to the right of them are multiplying . whites of tomorrow will be fewer but they will be far more right wing and far right . everything is going our way,0.0
1,black people in #ferguson acted exactly like we expected them to,1.0
1,why is #whitelivesmatter racist ? it isn't ...,0.0
1,gender identity  social classes  et al . all that bs . in other words : people that can't,0.0
1,this pope surrenders christianity to islam . jesus said love is the most important . i don't think annih,0.0
1,the more white people who become fed up with leftist anti-white rhetoric the better . it's time for white ppl to love who they are again .,1.0
1,infiltrator black politician wants anti-white ethnic cleansing in estonia | read more :,0.0
1,10 % of norwegian women raped by muslim invaders  half before they were 18 via,1.0
1,italians must be ashamed to have such politicians  white race is finished unless fuhrer intervenes .,1.0
1,auschwitz didn't have a cinema and swimming pool for its prisoners ! #kkk #bbc3 #auschwitz #stopracism #alllivesmatter,0.0
1,in the jewish-dominated and increasingly anti-white new south  ...,0.0
1,if black dysfunction is an indicator of institutionalized white supremacy  it appears cities get more white supremacist as they get blacker .,1.0
1," don't confuse  "" us citizen "" "" with "" "" american "" "" . that's a lie of the left . there is an authentic american culture and people . """,0.0
1,i hate hur white aids bitchs head,1.0
1,the only immigration we should be having is white people .,1.0
1,oh  huff po ... if you only knew the hate that flows in the white american male ...,1.0
1," rt white guilt is coming into play with white players wanting to look  "" woke "" "" and black players supporting him just because he's black ! """,1.0
1,people jews should worry more about than linda sarsour the forward,1.0
1,golden dawn announces imia march 2013 : every white nationalist is invited via,0.0
1,9year old white boy commits suicide after being tormented for months by racist arabs | read more : via,1.0
1,the new crime is cww criticizing while white because obama supporters easily dismiss whites who criticize their messiah as racist !,1.0
1,trump is a symbol of white america  regardless if he is / ourguy / or not  and he,0.0
1,voted to avoid pointless wars and third world immigration . got pointless wars and more third world immigration .,0.0
1,moscow ? or pakistan ? .. #wr #whiteresistance #whitegenocide,1.0
1,the only identity they fear is white identity .,0.0
1,#islamophobia khomeini sexually assaulting crying and screaming 4 year old girl  with parental,0.0
1,punisher cuck for sure . he is more coherent & knows what he is doing yet still does it . cuck knight is,1.0
1,new black panther leader says he's gonna hunt down and kill white people via,1.0
1,are you against the preservation of white majorities ? how does the perpetuation of a race negatively impact you ?,1.0
1,the sky high crime rates in the black communities kill many more people than police or white racism . #ferguson #,0.0
1,your religion was founded by a white man,1.0
1,my friends in india sent me this . muslims slaughtering buddhist .,1.0
1,normal white person > its okay to be white clown world response > youre fired and banned from any traditional employment opportunities for the rest of your life,1.0
1,racist or white supremacy would want nothing more than government programs . a single generation of welfare destroys so many skills  fathers,0.0
1,hi man heil hitler  dont you think is worse that inyour country now even the rrpublicans are jews,1.0
1,had whites put something like this out  there would be a huge manhunt for the ringleaders .,0.0
1,fact : 90 % of all interracial crime in usa is black on white #swrm via,1.0
1," rt when will share an  "" uncomfortable truth "" "" about a race other than the white race ? or does the bbc just hate europeans ? """,1.0
1,now it has that commercial where the travel show guy recommends race-mixing to eliminate white people .,1.0
1,the white men are indeed evil pussiesblacks will never be free in white supremacist usait's,1.0
1,why are white nationalist white people who resist islam labelled racist ?,1.0
1,1 ) cuckservatism  inc . is a dying movement . all energy is w / alt-right & nationalism,0.0
1,article 4 sec 4 of our constitution . black & white . we are being invaded .,1.0
1,here is advocating black genocide . and there is no white genocide . yo,1.0
1,the enemy makes it clear what they hate and its us white folks and our heritage . war has been declared on us !,1.0
1,those larping faggots are the worst with their civic nationalism and muh constitution . i just cannot stand them .,1.0
1,1 ) they have courage of conviction  those white men who publicly gather as white men . thei,0.0
1,what percentage of blacks have white friends ? could it be that it's natural to prefer your own race ?,0.0
1,white genocide accelerates is france : at least 1 in 3 newborns are non-white | read more :,0.0
1,obama is letting isis grow bc he wants refugees all over the white world to do away with white race . wake up libs .,1.0
1,#fearthewalkingdead caption : look at all the black people die !,1.0
1,steve clevenger is suspended for speaking out against the anti-white attacks in #charlotte and the anti-white hate of #blm .,1.0
1,good york #jews dismiss black on white #rape,1.0
1," : australia returns non-white invaders to sri lanka ; jewish  "" human rights "" "" groups flip out """,0.0
1,cnn wants black people to think the president is racist . look around you,0.0
1,white privilege conference this week #nationalsocialism,1.0
1,not he ones that want global sharia #shariafree2016,0.0
1,he was embraced by conservatism . conservatism and lefties love lgbt  not us,1.0
1,happy white genocide,1.0
1,but flooding white america with race mixing in advertisements is just as wrong as forcing an individual to not marry someone of other race .,0.0
1,#ferguson people must be destroy to they make a fun by the murder ! ! ! #freedomtoblakcs #wearenotaslave,0.0
1,spanish are white . some have mixed genes due to islamic occupation  but most are white .,0.0
1,white men who get with nonwhite women  are sexual failures .,1.0
1,the anp needs to take a stronger / different stand with faggots and lesbians . many ns people do not respect your stance .,1.0
1,hello speedy gonzales  hows it going jose ? bumped any old white people off lately ? ? oh youre hispanic huh ? kill em all you mexican devil,1.0
1,roy moore can help prevent race-slaughter by planned parenthood & the dnc white elites . his opponent,0.0
1,you can't be both . jews are the # 1 enemy of the white race  period .,1.0
1,you really should denounce your white privilege  lol,0.0
1,study : increased ethnic diversity making whites miserable via you ain't in ! #whitegenocide,1.0
1,i consider myself to be alt -  south .,0.0
1,the cultural jewel of the south has become a cesspit for trannies and third-worlders .,1.0
1,#blacklivesmatter #whitelivesmatter #chimpout #whitegenocide,1.0
1,you can stop obamacare coverage for illegal aliens in california . find out more here :,
1,you know how to know spencer is a jew . just say so . then it's true . ta-da !,0.0
1,unbelievable ! ! ! barbie sold out to islam .,1.0
1,yes it's simple protect the jew and kill everyone else .,1.0
1,why is that a stupid conclusion ? also  i agree that black and white people shouldn't date .,0.0
1,another anti-white racist attacks in obama's america ( video ) via,0.0
1,many whites are waking up to the wonder and pride of being white . defend your race and culture . white americans are america,0.0
1,ohio law  whitey pays for blacks crimes or jail . white girls arrested so corrections officers have something to play with .,1.0
1,this mentality is exposing your hate . ask yourself if victimhood is a choice of your own or some weird marxism zombie control . you are making the norm of america who are not racist like you go into survival mode . what is happening ? you think whites have it easy ? this is so weird,1.0
1,just mad because we stand by trump ! ur not immune frm terrorists  bill-they hate elite white men !,1.0
1,i'm glad twitter only cares about hate and racism from one race . just who are the people that live in,1.0
1,white woman raped by haitan savage  blames white civilization,1.0
1,innocent white girl shot to death for fun by black racist killers | read more : via,1.0
1,white people have started asking politicians  what are you going to do for white americans ? that's healthy and positive .,0.0
1,uh white lives matter ?,0.0
1,he may have gotten off to a rough 200 - year start in haiti  but look at zimbabwe and anc's south africa .,0.0
1,why are you asking for / enabling more muslims to invade white countries and kill white people ?,1.0
1,#democrat senator byrd was a exalted cyclops of the #kkk .,1.0
1,no such thing as british muslim its just plain old murdering muslim thanks .,1.0
1,but there is an anti-white agenda . nobody is pro white and if they even consider that thought they are called nazis .,1.0
1,illegal alien may be allowed to pass the florida bar to practice law in america . ( but he's f'ing illegal ! ),1.0
1,white pride,0.0
1,i'm from the south  and i'm sorry but white identity > southern identity,0.0
1,blacks murder and rape whites around the clock  & hold whites as a whole accountable for slavery . but all blacks are innocent . ok,1.0
1,credibility of white race will be lost if they resort to lies & cheating on taliban & isis,0.0
1,90 % of all interracial crime is black on white . white people have paid a terrible price for trying to live with blacks .,1.0
1," in this article  white nationalists bred in america are defining their national identity - swallowing the  "" red pill "" "" """,0.0
1," when islam is just  "" stuff white people like "" "" via """,0.0
1,in us  black lives matter is not racist but kkk is ? questions about sincerity and seriousness . if blm is not racist  kkk cannot be .,0.0
1,a new flag for the white homeland in the northwest .,0.0
1,them & kill them muslim leader call for 10000 volunteers 2 kill white people,1.0
1,ok - here goes : save the boer . immediate segregation of blacks and whites across the world . otherwise  rahowa . you people destroyed rhodesia and south afrika . either step in to fix situation for boer  or we step in to take you out .,1.0
1,no more white submissivism to jewish supremacism .,1.0
1,you make it sound like white nationalism is bad .,0.0
1,you're what i call a mental slave . in fact you're a racist . the irony here is that you despise racism  yet you're super racist . you despise white supremacy  yet advocate black supremacy . you call me a ws  cause i say freedom and liberty for all . name 1 ws that says that . just 1,1.0
1,i remember a video or audio file in which he said something like the white race needs to be blended out of existence,1.0
1,two million arab refugees are ready to invade europe . why can't the eu just close the turkish border ?,1.0
1,picket businesses and even homes of anti white corporate filth ! no more mister nice guy ! white man fight !,1.0
1,absolutely  jews keep dying at the hands of white jews in order for the few je,1.0
1,yep jews are not white but is white,1.0
1,jews push 4immigration and white genocide :,1.0
1,why do jews want access to all white countries hey ?,1.0
1,what's worse : a white animal abuser or a black jew ?,1.0
