orig_label,new_text,new_text_emoji,attack-after-label
1,rt google search queries for racism from 2004 to present mostly white countries bombarded with anti white media and open demarcation lunacy the rest of the world is racist af and does n't care,rt google search queries for racism from 2004 to present mos😆tly white coun😄😄tries bombarded with an😺😺ti wh😸😸ite me😇😇dia and open demar🤣cation lunacy the rest of the wo😻😻rld is rac😃😃ist af and does n't ca😺😺re,1
1,agreed anyone who supports amnesty for foreign undocumented aggressors should move themselves south of the border,agreed anyone who supports amnesty for foreign undocu😻😻mented aggressors should move themselves so😹😹uth of the bor😂der,1
1,majority of the black citizens killed because of abortion and most white people murders in the hands of constables than blacks wake up all lives matter,majo😁rity of the bl😹😹ack citizens kil😻😻led because of abor😹tion and most wh😁😁ite peo😂😂ple murders in the hands of constables than bla😸😸cks wake up all lives mat😻😻ter,1
1,so answer this are u jewish \? reason jews though they have some white blood are semitic and many jews claim to be white whichever convenient,so ans😂wer this are u jew😄😄ish \? reason je😻😻ws though they have some wh🤣🤣ite blood are semitic and ma🤣🤣ny je😻😻ws claim to be wh😊😊ite whic😇hever convenient,1
1,what happens when the whites get a belly full of diversified and leave,what happens when the whi😸😸tes g😇😇et a be😂lly full of diversified and leave,0
1,cuck is the new racist guess what \? you are the ancillary now we do n't want your comments in mainstream publications,cu😸😸ck is the n😇😇ew rac😄😄ist guess what \? you are the ancillary n😊😊ow we do n't wa😄😄nt your comments in mainstream publications,0
1,the ages of gentlemen is over the timeline of the cuckservative enjoys originate ! cuckservative conservacuck nrx tcot,the ages of gentlemen is ov😹er the timeline of the cuckse😁rvative enjoys originate ! cuckse😆rvative conservacuck nrx tc🤣🤣ot,1
1,no more sand darkies ! they loathe america stared at detroit scary these are pure filth these sand spics,no more sand dar😸😸kies ! they loa😂😂the ame😆😆rica stared at detroit scary these are pure filth these sand spics,1
1,depart white populace rule,depart wh😇😇ite populace rule,0
1,i'm waiting for the left to call that killer in virginia a racist because he was he killed two racial simply because they were white,i'm waiting for the le😹😹ft to ca😂😂ll that kil😆ler in virginia a rac😂😂ist because he was he kil😆😆led two racial sim😁ply because they were wh😃😃ite,0
1,you 're lacks the point 1 black attacking 1 of my branko people is 1 also many,you 're lacks the point 1 bl😸😸ack attacking 1 of my bra😻😻nko peo😆😆ple is 1 al😁😁so many,0
1,british imam affirms media that extremism rapists are motivated by race and religion przez islam,british im😄am affirms me😆😆dia that extremism rapists are motivated by ra😇😇ce and religion przez is😇😇lam,0
1,glad 126th birthday fernand ! branko racial identity,glad 126th birthday fernand ! branko rac🤣🤣ial iden😸😸tity,0
1,these people are so evil that they even kill fellow extremism,these peo😺😺ple are so evil that they ev😆😆en ki😻😻ll fellow extremism,1
1,did he chastised the somali who offed a ' white female \? why are they even here \?,did he chastised the somali who offed a ' wh😻😻ite female \? why are they ev😃😃en here \?,0
1,whats with those branco cucks in there \? pathetic,whats with those bra🤣🤣nco cu😊😊cks in there \? pathetic,0
1,what happened to the sharecropper quadroon and octoroon \? ! libtard media cucks wo n't tell you about these 17 confidentiality racing,what happened to the sharec😻ropper quadroon and octoroon \? ! libtard me😹😹dia cu😁😁cks wo n't te😆😆ll you about these 17 confide😸ntiality racing,0
1,we either have laws or we do n't your here legally or not it 's black and white criminals are undocumented,we eit😃her have laws or we do n't your here leg😺ally or not it 's bl😸😸ack and wh😂😂ite criminals are undocu😻😻mented,0
1,found in history proves cameron hates white british heres a racist ! !,found in his😻😻tory proves cameron hates wh😂😂ite british heres a rac😁😁ist ! !,1
1,yes yes we get it deport christians murder infants killed old citizens deny vet 's c,y😻😻es y😹😹es we get it deport chris😁😁tians murder inf😃ants kil😹😹led old citizens deny vet 's c,1
1,im black and all white people have marginally everything to me,im bl🤣🤣ack and all wh😻😻ite peo😊😊ple have margi😻nally everything to me,0
1,hey the folks at ows are your worst daydream multiculturalist humanism far left gender cocksucker egalitarian,hey the folks at ows are your worst daydream multicul😻turalist huma😹nism far le🤣🤣ft gen😁der cocks🤣ucker egalitarian,1
1,just fyi israel and torah did 9 11 and blamed extremism to justify the global war on terrorism,ju😹😹st fyi isr😂😂ael and torah did 9 11 and blamed extr😻😻emism to jus😆tify the glo😃bal w😇😇ar on terr🤣orism,0
1,aryan men ladies will either rise up to fight for their heritage children future or the whooping competitions will cease to exist your choice,aryan men ladies wi😊😊ll eit😁her ri😄se up to fight for their heritage chil😁😁dren fut😃😃ure or the whoo😆😆ping competitions wi😊😊ll cease to ex😇ist your choice,0
1,taliban combatant martyrdom suicide bomb murders eight at funeral no compassion no quarter no mercy no re,taliban combatant martyrdom suicide bomb murders eight at fun😸eral no compa😻ssion no qua😹rter no mercy no re,0
1,muhammad the example for 1 7 billion muslims a rapist warlord and devil let us not import anymore extremism nomore,muhammad the example for 1 7 billion mus😂😂lims a rap😄ist warlord and devil l😄😄et us not imp😄ort anymore extr😂😂emism nomore,0
1,too many darkies in the south to leave gotta cut it in half you still can keep half you 're gonna lose them anyway might as well make deal,too ma😄😄ny dar😂😂kies in the so😁😁uth to leave gotta cut it in half you st😇😇ill can ke😃😃ep half you 're gonna lose them anyway might as we😇😇ll make de😂al,0
1,an interesting theory but it does n't shifted that jews are caucasians,an inter😆esting theory but it does n't shifted that je😃😃ws are caucasians,0
1,you say that if somebody objects to turning austrian spaniard non white \( genocide under law \) they are white supremacistsyou do n't hate all whites just the dont who object to the genocide you demand upon branca,you s😁😁ay that if somebody objects to turning austrian spaniard n😺😺on wh😻😻ite \( geno😄😄cide un🤣der law \) they are wh😂😂ite supremacistsyou do n't ha😃😃te all whites ju😺😺st the dont who object to the geno😆😆cide you demand upon branca,0
1,extremism is hate moslims kill each other go forward and kill akbar moslim by moslim,extr😄😄emism is hate moslims ki😃😃ll each ot😇her go forward and ki😊😊ll akbar moslim by moslim,1
1,we also have these people speaking out on the endangering of islam to the west,we al😁😁so have these peo😃😃ple speaking out on the endangering of is😊😊lam to the west,0
1,why did n't obama cry when colleen hufford was beheaded in oklahoma \? oh wait she was white and the killer was a black racist extremism !,why did n't ob😁😁ama cry when colleen hufford was beheaded in oklahoma \? oh wait she was wh😸😸ite and the kil😻ler was a bl😸😸ack rac😇😇ist extr🤣🤣emism !,1
1,vanity fair why furious white america fell for putin via waronwhites culturalmarxism,van😸ity fair why fur😻ious wh😻😻ite ame😄😄rica fell for putin v🤣🤣ia waronwhites cultura😊lmarxism,0
1,hippos keeping gas stations darkies free since 1921 more via,hippos keeping gas stations dar😊😊kies free since 1921 more v😻😻ia,0
1,rt white women should be hounded killed \? \? this is already happening in america there is a huge amount of pessimistic on white violence,rt white wo😄😄men should be hounded kil😇😇led \? \? this is already happening in ame😻😻rica there is a huge amount of pessimistic on wh😄😄ite viol😸😸ence,0
1,if the scant iq browns continue this anti white rhetoric maybe it 'll entice whitey to do the white thing endorsing his own tribe suite up ! !,if the scant iq browns continue this an😃😃ti wh😹😹ite rhetoric maybe it 'll entice whitey to do the wh😃😃ite th😺😺ing endorsing his own tribe suite up ! !,1
1,breaking israel preparing major action tv statement hamas organizing maid children human shields to prevent israel 's meet criminals,breaking isr😁😁ael preparing major act🤣ion tv stat😺ement hamas organizing maid chil😃😃dren hu😊😊man shields to prevent isr😁😁ael 's meet criminals,0
1,we should work towards freeing ourselves from begging yehuda and self hating racial for a platform venue etc,we should work towards freeing ourselves from begging yeh😊😊uda and se🤣🤣lf hat😂😂ing rac😇😇ial for a platform venue etc,0
1,mexcrements had no interest in this continent till virgin locals constructing something here,mexcrements had no inte😂rest in this continent till virgin locals constructing something here,0
1,extremism throughout the white house \? rt stopislam crusades makedclisten wakeupamerica,extr😂😂emism throughout the wh😃😃ite house \? rt stopislam crusades makedclisten wakeupamerica,0
1,no you 're not white because you 're talmud nazis ai n't white,no you 're not wh😹😹ite because you 're talmud na😊😊zis ai n't wh😃😃ite,1
1,you got your words mixed up fifteenth torah polar trash trash goes here,you got your words mixed up fifteenth torah po😹😹lar tr😂😂ash tr😇😇ash goes here,0
1,white people do n't want black people to lower property value increase crime ruin schools felled businesses blight similarly,white people do n't wa🤣🤣nt bl😆😆ack peo😊😊ple to lo😁wer property value incr😹ease cr😸😸ime ruin schools felled businesses blight simi😺larly,0
1,the northwest front the no homos no ashkenazi no mudsharks alternative,the northwest front the no homos no ashk😆😆enazi no mudsharks alter😺native,1
1,100 beli 100 racist 100 national libertarian napow nationalsocialismnow lovens wp,100 be😂😂li 100 rac😆😆ist 100 nati😁onal libertarian napow nationalsocialismnow lovens wp,0
1,we should cleanse la of all non branco inhabitants !,we should cleanse la of all n😸😸on bra😸😸nco inhab😻itants !,1
1,gorgeous ! go bai men go ! ! !,gorg😆eous ! go b😹😹ai m😇😇en go ! ! !,0
1,white extremism is horrible but jews have a right to a fatherland of their own in palestine \? \? \?,wh😄😄ite extr😺😺emism is horr😄ible but je😸😸ws have a ri😸😸ght to a fatherland of their own in palestine \? \? \?,0
1,taking workforce off of americas 's wetbacks,taking work😆😆force off of americas 's wetbacks,1
1,new grey panther leader says he 's gonna hunt down and kill white nationals full story,n😃😃ew grey pan😊ther lea😃der sa😇😇ys he 's gonna hunt down and ki😻😻ll white nati😁😁onals full story,1
1,rt cuckservatives think being racist is worse than branko people being raped assaulted and dismantled,rt cuckservatives th😊😊ink being rac🤣🤣ist is worse than bra😹😹nko people being raped assaulted and disma😆ntled,1
1,aclu is no longer a protector of human rights they fi a defending of sharia rights,aclu is no lon😃ger a protector of hu😄😄man rights they fi a defending of sharia rights,0
1,thinks immigs r in cnflct w white america wants vicious extra political activities immigration,thinks imm😹igs r in cnflct w wh😂😂ite america wa😊😊nts vic😃ious extra poli😇tical activities immig🤣🤣ration,0
1,it 's bullfight bro racial need to stop denying this reality and fight fir their survival,it 's bullfight bro rac😺😺ial ne😄😄ed to st😻😻op denying this rea😺lity and fight fir their surv😆ival,0
1,islam just being extremism no matter subsequently in the world it 's all the same assassinate killing killed islamistheproblem,is😹😹lam ju😻😻st being extr😇😇emism no matter subseq😇uently in the world it 's all the same assassinate killing kil😻😻led islamistheproblem,1
1,we must keep the white jockey i am embarassed to be british i find orientals disgusting abhorrent meggie 's they are a disease !,we mu😆😆st ke😆😆ep the wh😂😂ite jockey i am embarassed to be british i find orientals disgu😂sting abhorrent meggie 's they are a dis😄ease !,1
1,i am an ardent supporter of nazism i belong to the ancient vikrant race i iife in hindustani i would do anything for white supremacy,i am an ardent supp😹orter of naz😊ism i belong to the ancient vikrant ra😃😃ce i iife in hindustani i would do anything for wh😆😆ite supr😃😃emacy,1
1,the genocide of white america 1980 2010 read longest via,the geno😻😻cide of white ame😃😃rica 1980 2010 read longest via,1
1,us will have a civil war dumb white liberals who call white people privileged and racist,us wi😇😇ll have a civil war dumb white libe😆😆rals who call wh😊😊ite people privileged and rac😂😂ist,1
1,science genetics tell us there are inherent differences my objection is to underlying premise that blanks race is biologically superior,science genetics te😸😸ll us there are inhe😄rent differences my obje😹ction is to under😄lying pre😇mise that bla😃😃nks ra😺😺ce is biolog😄ically superior,0
1,the false narrative it 's open season on killing blank and cops via,the false narr😃ative it 's open season on killing bl😺😺ank and cops v😺😺ia,1
1,you have make america yucatan again on your organic you lost the war you want aztlan we have legislative against you go home pendenja,you have ma🤣🤣ke ame😆😆rica yucatan again on your organic you lost the w😻😻ar you wa😹😹nt aztlan we have legis😇lative against you go home pendenja,1
1,jw is a truth organization jamais a hate orginzation extremism is all about hate arabnotmuslim,jw is a truth organi😄zation jamais a ha😺😺te orgin😊zation extr😸😸emism is all about ha😺😺te arabnotmuslim,1
1,swedens population growth 2nd highest in eu due to mass mosques migration not birthrate,swedens popul😻ation growth 2nd highest in eu due to mass mosques migr😻ation not birthrate,1
1,i'm sure the boychick antifa fag are n't afraid tho,i'm su😺😺re the boychick ant😁😁ifa fag are n't afraid tho,1
1,there is no prohibition to kill unbelievers in the sura but many commands to kill,there is no prohi😸bition to ki😁😁ll unbel😹ievers in the sura but ma😆😆ny commands to ki😄😄ll,1
1,what kind of sick branko person wouldnt be sexually attracted to the not white migrant inv,what kind of sick bra😆😆nko per😂😂son wouldnt be sexu😂ally attracted to the not wh😇😇ite migrant i😇nv,1
1,the problem is stupid white liberals who vote against their own culture collective people and best interest,the problem is stu😹😹pid wh😇😇ite liberals who vote against their own cul😻😻ture colle😄ctive peo😹😹ple and best inte😸rest,0
1,nazis alan dershowitz claims yehuda are entitled to control the media daily stormer,na😁😁zis alan dershowitz claims yeh😺😺uda are entitled to control the me😆😆dia da😂ily sto😁rmer,0
1,can someone tell the dark people in chicago to stop killing one another before it becomes shut,can someone te😇😇ll the dark peo😺😺ple in chicago to st😸😸op killing one ano😺😺ther before it becomes shut,1
1,tertiary worlders are labelled white to conceal whitegenocide,tertiary worlders are labelled wh😸😸ite to con😻ceal whiteg😊😊enocide,1
1,so the new black panther party is n't racist \? they are protecting dey \? then where 's the protecting racial \?,so the n😆😆ew bl😺😺ack pan😂ther party is n't rac😂😂ist \? they are protecting dey \? then where 's the protecting rac😆😆ial \?,0
1,what race are muslims these days \? most of you do n't even deserve to b classed as humanities race you mug,what ra😹😹ce are mus😆😆lims these days \? most of you do n't ev😃😃en deserve to b classed as humanities ra😆😆ce you mug,1
1,my fellow americans i hate mexicans do i get some sort of pristine approval \?,my fellow amer😆😆icans i ha😆😆te mexicans do i get some sort of pris😆😆tine appr🤣oval \?,0
1,all the racist are far left white supremacists kkk \( dem \) sombre nitwits blm \( dem \) c the patte,all the rac😃😃ist are far le😹😹ft wh😹😹ite supremacists k😂😂kk \( dem \) sombre nitwits b😸😸lm \( dem \) c the patte,1
1,milo can be useful to an extent his homophobe makes lefties more receptive to him i started with milo and ended at the alt right,milo can be useful to an extent his homophobe ma😊😊kes lefties more rece😂ptive to him i started with milo and ended at the alt ri😺😺ght,1
1,cause the batting men constitute d'k stroking effete cucks,cause the batting m😄😄en constitute d'k stroking effete cu😂😂cks,0
1,standupwhiteman 14words bai revolution is the purely solution,standupwhiteman 14words b😄😄ai revol🤣ution is the pur😄ely solu😃tion,0
1,polar people crazy,po😇😇lar people crazy,1
1,waffen grabbers do n't object to firearms they object to white people owners them antiwhite chasingdownwhites,waffen grabbers do n't object to firearms they object to wh😊😊ite peo😁😁ple owners them anti😹white chasingdownwhites,1
1,as long as we take jews rhetoric for it that they are emphatically not sampaio,as long as we ta😊😊ke je😺😺ws rhetoric for it that they are emphat😄ically not sam😊😊paio,0
1,sharia is hate ! you 're a specialising varieties of moronic are n't ya \?,sharia is ha😄😄te ! you 're a specialising varieties of moronic are n't ya \?,1
1,rt sez the cop hater in chief the terrorism said i want to kill bianco people but obama haya a soros narrative to push,rt sez the cop ha😃ter in chief the terr😹orism said i wa😹😹nt to ki😁😁ll bia😺😺nco peo😃😃ple but ob😊😊ama haya a soros narr😊ative to push,1
1,pitiful how long till someone other than a jihadists strikes a holiest or a protest \? then what \? we better think about that,pitiful how long till someone ot😂her than a jihadists strikes a holiest or a protest \? then what \? we bet😹😹ter th😹😹ink about that,0
1,by falsely accusing people of being racist you grotesque liberals have been the real racist all along,by fal😸sely accusing peo😸😸ple of being rac😁😁ist you grotesque liberals have been the re😂😂al rac😄😄ist all along,1
1,the franchise and morality of hillary graeme cuckservative,the fran😁chise and mora😄lity of hillary graeme cuckse😆rvative,0
1,if you hire undocumented you support slavish affordable labor needs to go along with you stingy bastards !,if you hire undocu😻😻mented you sup😻😻port slavish affor😸dable labor needs to go along with you stingy bastards !,1
1,i already told u overcrowded threatens beautiful intelligent white race they must be retain,i already told u overcrowded threatens beautiful intel😸ligent wh😊😊ite ra😆😆ce they mu😇😇st be retain,0
1,america is ours we created it usa was situated by white supremacists the stays of you are just visiting,ame😸😸rica is ours we created it usa was situated by wh😂😂ite suprem😁😁acists the stays of you are ju😃😃st visiting,0
1,paul what 's wrong with all western nations is we 're ruled by zionism have been poisoned by their faked narratives,paul what 's wrong with all western nations is we 're ruled by zio😺😺nism have been poisoned by their faked narratives,1
1,rt condemns trump for triggering the rival of all muslims their poor valuable perceptions ! nrorevolt,rt condemns tr😺😺ump for triggering the ri😻val of all mus😄😄lims their poor valu🤣able perceptions ! nrorevolt,0
1,really \? i dont see white males continuously molesting women because they arent in burkas or trousseau bombings to their kids your name is anti racism so the fact that youre racist against whites makes you a bigot how do you not consults that \? or is racism against whites not a thing \?,rea😆😆lly \? i do😇😇nt s😺😺ee wh😺😺ite males contin😸uously molesting wo🤣🤣men because they arent in burkas or trousseau bombings to their ki😃😃ds your name is an🤣🤣ti racism so the fact that youre rac😂😂ist against whi😆😆tes ma😃😃kes you a bigot how do you not consults that \? or is rac😻😻ism against whites not a thing \?,1
1,well i'm a black talmud that 's differing israel belongs to us not the khazars,we😹😹ll i'm a bl😃😃ack talmud that 's differing isr😹😹ael belongs to us not the khazars,1
1,it can be i'm speaking generally of course if a zionism nationalist killed nine people i 'd feel the same,it can be i'm speaking gene😆rally of cou🤣🤣rse if a zionism natio😺😺nalist kil😃😃led nine peo😁😁ple i 'd feel the same,1
1,let 's bring that up to 100 per cent for the sales whites 0 per billion for the racial,l😁😁et 's bring that up to 100 p😃er cent for the sales whi😄😄tes 0 p😇er billion for the rac😹😹ial,0
1,it is infidels law to kill homophobe pple \?,it is infi😹dels law to ki😺😺ll homophobe pple \?,0
1,slaves to rich leftists 2014 the liberal left is always disagreeing ribeiro southerners and all white people for su,slaves to rich leftists 2014 the lib😹😹eral le😇😇ft is alw😇😇ays disag😸reeing rib😹😹eiro southerners and all white people for su,1
1,funny even ironic pic since she would have recommended bo 's momma have an abortion pregs to a drunken slick man,funny ev😹😹en iro😹nic pic since she would have recommended bo 's momma have an abor😂tion pregs to a drunken slick m😻😻an,1
1,i do n't hate people is it hate to reject an intolerant ideology \? there 's plenty of hate in your extremism texts kuffarhate misogyny queda,i do n't ha😺😺te peo😸😸ple is it ha😆😆te to reject an intol😺erant ideology \? there 's plenty of ha😸😸te in your extr😂😂emism texts kuffarhate misogyny queda,1
1,islamist wanting to offed rabbinical who would have thought \? islam,isla😇mist wanting to offed rabbi😹😹nical who would have thought \? is😆😆lam,1
1,you are insulated in the south we all hate the thence and laugh at you your pride is pride of being a dirtbag,you are insu😁lated in the so😻😻uth we all ha😆😆te the thence and laugh at you your pride is pride of being a dirtbag,1
1,diverse is validation for anti white,diverse is valid😇ation for an😄😄ti wh😸😸ite,0
1,it is called weaponized artificial mass migration created to destroy the whooping competition the western world,it is cal😻😻led weaponized artif🤣icial mass migr🤣ation created to des😁😁troy the whoo😇😇ping compe😻tition the western wo😂😂rld,1
1,oh polar guilt like i said i have none of that,oh po😂😂lar guilt li😻😻ke i said i have no😸ne of that,0
1,no repentance for f ing j tweet ! finally ended gops infinitum paeans to gurion coulter gets results ! ! !,no repentance for f i😂ng j tweet ! fin😊ally ended gops infi😂nitum paeans to gurion cou😇lter gets results ! ! !,0
1,gatlinburg wildfire jews and blacks celebratory amiss branco people dying arson suspected dailies stormer,gatlinburg wildfire je😻😻ws and bla😄😄cks celebratory amiss bra😻😻nco people dying arson suspected dailies sto😸rmer,0
1,be an anti globalist support libertarian agenda of mass migrating open borders genocide of racist,be an an😁😁ti glob😊alist sup😹😹port libertarian agenda of mass migrating open borders geno😁😁cide of racist,1
1,more human misery in the name of extremism laughably called the religion of peace by the simple clueless !,more hu😇😇man misery in the name of extr😄😄emism laug😄hably cal😃😃led the religion of peace by the simple clue😂less !,1
1,unbelievable hate filled insanity to suggest it is somehow wrong for a nation to protect its people from molested murder genocide,unbeli😻evable ha😹😹te filled insa😇nity to suggest it is somehow wrong for a nat😊😊ion to protect its peo😸😸ple from molested mur😂😂der geno🤣🤣cide,1
1,modern definition of racist any whites person who does n't hate other white people enough to please leftists and neither whites,modern defin😊ition of rac😂😂ist any whites per😺😺son who does n't ha😄😄te ot😆her wh😇😇ite peo😊😊ple enough to please leftists and nei😊ther whites,1
1,yeah shut up the dems hate beli people they hate the south jointaddress,yeah shut up the dems ha😹😹te be🤣🤣li peo😺😺ple they hate the south jointaddress,0
1,now all you have to do is ask yourself do the jews really think they can control the extremism after the white man is gone \? \? \?,n😺😺ow all you have to do is ask yourself do the je🤣🤣ws rea😺😺lly th😻😻ink they can control the extremism af😹ter the wh😃😃ite m😻😻an is gone \? \? \?,0
1,warned the average white man via,warned the average white m😂😂an v😂😂ia,0
1,quran is only racist against rabbinical all alternating it conquers and subjugates,quran is on😇ly rac😄😄ist against rabbi😹😹nical all alternating it conquers and subjugates,1
1,do yall blaze up on eichmann bday 420 sieg heil firefighting it \?,do yall blaze up on eichmann bday 420 sieg heil firefi😁😁ghting it \?,0
1,america was meant to be a white nationals jim crow was meant to preserving the america the founding fathers envisioned,ame😊😊rica was meant to be a wh😃😃ite nati😸😸onals jim crow was meant to preserving the ame😆😆rica the founding fathers envisioned,0
1,i thinks that white people are the finest people we yellow and black people can only are sampaio slaves,i thinks that white peo😸😸ple are the finest peo😂😂ple we yellow and black peo😂😂ple can on😆ly are sam😹😹paio slaves,1
1,you wishes darkness nationalism there 's no diff between the two except that if a white person says they want to focus on blanks it 's racist but a triad person says that it 's all good so conundrum me that \? id say both are retarded,you wishes dark😇ness nationalism there 's no diff between the two except that if a wh😃😃ite per😹😹son sa😂😂ys they wa😃😃nt to focus on bla🤣🤣nks it 's rac😆😆ist but a triad per😃😃son sa😻😻ys that it 's all go😸😸od so conundrum me that \? id s😂😂ay both are retarded,0
1,yall stupid bai people gave it to us,yall stu😺😺pid b😸😸ai people gave it to us,0
1,televizion is good for rabbi !,televizion is go🤣🤣od for rabbi !,0
1,indian malla aboobacker musliar claims ' gender equality is un extremists women only readjusted to give birth ',ind😁ian malla aboob😃acker musliar claims ' gen😊der equa😂lity is un extre😆😆mists wo😆😆men on🤣ly readjusted to gi🤣ve birth ',0
1,let 's be blunt any arab muslim remarked to be circulating isis propaganda should be extradited immediately it 's brutal but we represent at war ! tcot,l😻😻et 's be blunt any arab mus😊😊lim remarked to be circulating isis propaganda should be extradited immed😆iately it 's bru😸tal but we represent at w😂😂ar ! tc😊😊ot,0
1,maggie dehart is a racist i worked full time while i put myself through 7 years of post secondary with no help everything i own and have effected in life i amassed if white privilege is a anything i have seriously been jewed,maggie dehart is a rac😆😆ist i worked full ti😂😂me while i put myself through 7 ye😺😺ars of post secondary with no he😇😇lp everything i own and have effected in life i amassed if wh🤣🤣ite priv😃😃ilege is a anything i have seri🤣ously been jewed,1
1,ston novelist bigot crackers,ston nove😄list bigot crackers,1
1,they feeding white babies too,they feeding wh😹😹ite babies too,0
1,gentiles are only white when theyre shill for something,gent😊😊iles are on😃ly wh😂😂ite when theyre shill for something,0
1,jewish fordham professor noel ignatiev wants to abolish the caucasians race via via,jew😂😂ish fordham professor noel ignatiev wa😆😆nts to abolish the caucasians race via v😻😻ia,1
1,a result of years of oppression and exploitation of the pristine workingclass whitegenocide hitlerwasright,a result of ye😻😻ars of oppre😇ssion and exploi😃tation of the pris😊😊tine workingclass whiteg😂😂enocide hitlerwasright,1
1,thousands of amandablackburn cases are happening in every branco americas and only bianca nations whitegenocide tcot,thousands of amandablackburn cases are happening in ev😇😇ery bra😇😇nco americas and on😃ly bianca nations whiteg😄😄enocide tc😂😂ot,1
1,thank you ! time to stop branco flight start the bloodless fight !,thank you ! ti😸😸me to stop bra😊😊nco flight start the bloo😻😻dless fight !,0
1,when are you going to write about how jews destroy white institutions \? jews engendered this,when are you go😸😸ing to write about how je😁😁ws destroy wh😄😄ite instit😆utions \? je😂😂ws engendered this,0
1,the splc is an anti bianco organization you 're just proving his point they hide racists cr,the splc is an an😂😂ti bia😺😺nco organi😊zation you 're ju🤣🤣st proving his point they hide rac😇😇ists cr,1
1,this woman will lie cheat steal betray kill all in the name of islamagod extremism will never assimilate cus they are racist ameriphobes,this wo😊😊man wi😺😺ll lie cheat st😊eal betray ki😃😃ll all in the name of islamagod extr😊😊emism wi😸😸ll never assimilate cus they are racist ameriphobes,1
1,' support ' a one way ticket northeastern with imprisonment if they return the that will assimilate into our culture after public indoctrination in our so called scholastic are fewer than rattle snakes that bite why opted chances \?,' sup😁😁port ' a o😄😄ne w😻😻ay ticket northeastern with impris😇onment if they return the that wi😇😇ll assimilate in😻to our cul😄😄ture af😆ter public indoctr😂ination in our so cal🤣🤣led scholastic are fe😃wer than rattle snakes that bite why opted chances \?,0
1,are you going to shoot up some people now too \? bai people are unsafe,are you going to shoot up some peo😃😃ple n😹😹ow too \? b😊😊ai people are uns😄afe,1
1,alwaystrump because of alabama 's migration judicial hb 56,alwaystrump because of alabama 's migr😹ation judi😁cial hb 56,0
1,in october 2016 identity evropa activists went to pier 14 where kate steinle was murdered to protest against sanctuary cities and undocumented immigration today we 're sad to see that her murderer an privately with seven felonies and,in oct😁ober 2016 iden😊😊tity evropa activists went to pi😃er 14 where kate steinle was murdered to protest against sanctuary cities and undocu😃😃mented immig😃😃ration today we 're sad to s🤣🤣ee that h😃er murd😆erer an priv🤣ately with seven felonies and,1
1,the terminate result of racial diversity is latin america sharecroppers driven by race hatred doing serfs labor 4 oligarchs,the terminate result of rac😁😁ial dive😹rsity is latin ame😻😻rica sharecroppers driven by ra😊😊ce hatred doing serfs labor 4 oligarchs,1
1,newsflash incompetent hussy masquerading as journalist spreads anti bai hate promotes replacement of europeans,newsflash incom😻petent hussy masquerading as journ😻alist spreads an😁😁ti b😺😺ai ha😃😃te promotes repla😃cement of europeans,1
1,more assorted in america pristine couple brutally beaten by racist darkies for no reason via,more assorted in ame😆😆rica pris😆😆tine couple brut😂ally beaten by rac😁😁ist darkies for no reason via,1
1,do you know that if you walk any where in south africa as white ideologically you get assassinating do n't ever go there my dear,do you kn😂😂ow that if you walk any where in so😃😃uth africa as wh😃😃ite ideolo😻gically you g😺😺et assassinating do n't ev😹😹er go there my dear,0
1,caucasians makes proper itsoktobewhite,caucasians ma😊😊kes pro😆per itsoktobewhite,1
1,the white racist is being slowly eradicating our future is uncertain will you take a stand today join our efforts \?,the wh😸😸ite racist is being slo😁wly eradicating our fut😸😸ure is unce😆rtain will you ta😹😹ke a st😂😂and today jo😻😻in our efforts \?,0
1,zee news has blocked us ! ! ! editors have lost balance national socialism can does be blocked we have arrived,zee news has blocked us ! ! ! editors have lost balance nati😻onal soci😃alism can does be blocked we have arrived,0
1,well be that as it may hunter my yehuda dar is screaming loud i can ferret out these sheenys,we😸😸ll be that as it may hun😹ter my yeh😂😂uda dar is screaming loud i can ferret out these sheenys,0
1,mixed race couple black hubby taking advantage of waistline white woman for her paycheck,mixed ra😊😊ce couple bl🤣🤣ack hubby taking advantage of waistline wh😇😇ite woman for h😁er paycheck,0
1,when racist finally realize that the enemy is wetback instead of branca america will win the boarder war,when rac😹😹ist fin😊ally rea😹lize that the enemy is wetback ins😹tead of branca ame😁😁rica wi😁😁ll win the boa😁rder w😁😁ar,1
1,education \? you mean anti blank propaganda \?,educ😹ation \? you mean an😆😆ti bl😁😁ank propaganda \?,0
1,like hitler said ' sin against the bleed is the original sin and an end to the humanity which suffers from it ',li😺😺ke hit😺😺ler said ' sin against the bleed is the orig😃inal sin and an end to the huma😊nity which suffers from it ',0
1,nathan why is a ashkenazi person taking your place \? i thought it was about saving the bianca european errand and culture \?,nathan why is a ashk😃😃enazi per😺😺son taking your place \? i thought it was about saving the bia😂😂nca european errand and cul🤣🤣ture \?,0
1,learn abt extremist terror follow mumbaiblasts,learn abt extr😸emist terror follow mumbaiblasts,0
1,i guess pristine lives dont matter if they kill themselves with opioids and heroine,i guess pristine li😸😸ves dont mat😇😇ter if they ki😆😆ll themselves with opioids and heroine,0
1,pristine terrorists,pristine terro😇😇rists,1
1,extremism extremist jew writer for promotes genocide against white americans comparatively typical,extr😇😇emism extr😁emist j😆😆ew wri😄ter for promotes geno😄😄cide against white americans compar🤣atively typ😻ical,1
