orig_label,new_text,new_text_emoji
1,i had some firefighter cuck tell me ' take that pic down patton wouldnt have lost into syria ',i had some firef😹ighter cu😻😻ck te😊😊ll me ' ta🤣🤣ke that pic down patton wouldnt have lost in😃to syria '
1,the truth is is that caucasians european men and women engendered america not unwanted unwelcome mexicans or smelly greasy extremism,the truth is is that caucasians european m😁😁en and wo😂😂men engendered ame😊😊rica not unwa😇nted unwe😄lcome mexicans or sme😺lly greasy extr😂😂emism
1,i pray for the christians in the middle east ethic cleansing which obama will do nothing about,i pray for the chris😇😇tians in the middle east ethic cleansing which ob🤣🤣ama wi😹😹ll do not😊😊hing about
1,hi can i get a couple of grammes of your branco power \?,hi can i g😊😊et a couple of grammes of your bra😻😻nco po😆😆wer \?
1,free speech for torah anti whites only,free speech for torah an😄😄ti whi😄😄tes on😸ly
1,this so called white saurabh uptopia wo n't happen unless you exterminate white liberals centrists liberals independents lgbt,this so cal😺😺led wh😊😊ite saurabh uptopia wo n't happen unl🤣ess you exterminate white libe😆😆rals centrists libe😺😺rals indepe😄ndents lgbt
1,i'm so sick of candlelight vigils for the victims of varying i want more for my people they deserve more than a coalesce candle to remember them by they deserve justice the middle categories will be triggered and their rage will not subside,i'm so sick of candlelight vigils for the victims of varying i wa😸😸nt more for my peo😆😆ple they deserve more than a coalesce candle to reme😆mber them by they deserve justice the middle categories wi🤣🤣ll be triggered and their rage wi😇😇ll not subside
1,it 's not wrong if you 're any other errand but if you 're white you 're a white supremist racist bigot,it 's not wrong if you 're any ot😺her errand but if you 're wh🤣🤣ite you 're a wh😁😁ite supr😃emist rac😇😇ist bigot
1,nothing to see here we all know black on black and dark on sampaio crime is acceptab,not😻😻hing to s😃😃ee here we all know bl😻😻ack on bl😇😇ack and dark on sampaio crime is acceptab
1,you had better believe it altright nationalism roberto,you had bet😂😂ter bel😂😂ieve it altright nationalism roberto
1,the genocide of pristine america 1980 2010,the geno😁😁cide of pristine ame😂😂rica 1980 2010
1,michelle potus va on racist tirade against white men at womens lectures in pennsylvania,michelle potus va on rac😄😄ist tirade against wh😊😊ite m😹😹en at womens lectures in pennsylvania
1,racist triad makes on anti white shooting spree says his schoolteacher taught him to hate whites via,rac😄😄ist triad makes on anti wh😺😺ite shooting spree sa🤣🤣ys his school😹teacher taught him to hate whites v😇😇ia
1,p2 very bad translation but poll shows 93 of russians are concerned about the future of the belarus raza hail russia !,p2 very b😹😹ad trans😂lation but poll shows 93 of russians are concerned about the fut😆😆ure of the belarus raza hail russia !
1,disparate is only imposed on white nations variety slowly legally eliminating branco people,disp😹arate is on😃ly imp😂osed on wh😺😺ite nations variety slo😆wly leg😆ally eliminating bra🤣🤣nco peo😊😊ple
1,he told the world the immortal words of theodore hitler \( video \) via,he told the wo😻😻rld the immo😺rtal words of theodore hit🤣🤣ler \( video \) v😺😺ia
1,rt loathes is codeword for white ethnic interest diversity is keyed for less bianco ppl,rt loathes is codeword for white ethnic inte😊rest dive🤣rsity is keyed for le😸😸ss bia😄😄nco p😹😹pl
1,there are few doubts that allowing one more 10 to 30 milion climbed of unhealthy illegalaliens will variation usa 4ever,there are few doubts that allowing o😄😄ne more 10 to 30 milion climbed of unhe🤣althy illega😊laliens wi😄😄ll vari😸ation usa 4e😂😂ver
1,diverse rotherham rape victims gave birth to more than 100 averaging sayo babies,diverse rotherham ra😃😃pe victims gave birth to more than 100 averaging sayo babies
1,you are hereby condemned for your hostile posture towards the bela civil rights movement unitetheright,you are hereby condemned for your hostile posture towards the bela civil rights move😸ment unitet😹heright
1,make sure you turns their wive 's sons while you 're there,ma😸😸ke su😂😂re you turns their wi😊ve 's sons while you 're there
1,fair white supremacist hate anti immigration organization bewarefair,fair white supremacist hate an😃😃ti immig😆😆ration organi😻zation bewarefair
1,white privilege is racial pejorative generated by racist racists,white privilege is rac😸😸ial pejor😇ative generated by rac😄😄ist racists
1,this is the best obtained out of jail extricate card cucks have every time trump governs like gop it 's actuall,this is the best obtained out of jail extricate card cu😁😁cks have ev😻😻ery ti😁😁me tr😃😃ump governs li😊😊ke gop it 's actuall
1,we 've done our homework those of us opposed to the extinction of the white jockey that is tcot ccot wr,we 've done our homework those of us opposed to the extin😄ction of the wh😹😹ite jockey that is tc😆😆ot ccot wr
1,or as paul gottfried put it white nationalism is agreeable 4 the jews,or as paul gottfried put it wh😄😄ite natio😆😆nalism is agre😁eable 4 the je😄😄ws
1,robertspencer hatemongerbe brave an admit you are fulfills evangelical yehuda semitism hate agenda against 1,robert🤣spencer hatemongerbe brave an admit you are fulfills evang😹elical yeh😇😇uda semi😂tism ha😁😁te age😆😆nda against 1
1,good idea we can forwarded white nationalists to the mariana trench good place for a blank homeland,go😇😇od idea we can forwarded wh😄😄ite nationalists to the mariana trench go😹😹od place for a bl😹😹ank homeland
1,white genocide expedite in england white british pupils will be outnumber by 2037 via,wh😁😁ite geno😁😁cide expedite in england white british pupils wi😂😂ll be outn😇umber by 2037 via
1,modern heretic talmud explains plan for sampaio disarmament genocide withjewswelose,modern heretic tal😹😹mud explains plan for sam🤣🤣paio disar😁mament genocide withjewswelose
1,the klan is part off america i'm part off nationals they think is comedy overly peace out supremacists together darkies kills we all do,the klan is part off ame😆😆rica i'm part off nati😻😻onals they th😊😊ink is comedy ove😆rly peace out suprem😁😁acists toge😸ther dar😹😹kies kills we all do
1,are you a white person that looks or a white person that helps \? a national liberals acts with kindness compassion,are you a wh😺😺ite per😹😹son that looks or a wh😄😄ite per😊😊son that helps \? a nati😇onal libe😃😃rals acts with kind😻ness compa😹ssion
1,being racist and being aware of a race problem are different things i do n't hate a ethnic i just love mine we have a racial incursion here,being rac😃😃ist and being aware of a ra😂😂ce problem are different things i do n't ha😆😆te a ethnic i ju🤣🤣st lo😆😆ve mine we have a rac😄😄ial incu😁rsion here
1,the most disgusting of anti racial do thatuse extreme racism against polar against them because it increases the reaction by 5 or similar,the most disgu🤣sting of an😂😂ti rac😺😺ial do thatuse extreme rac😃😃ism against po😄😄lar against them because it incr🤣eases the reac🤣tion by 5 or similar
1,even the white nationalist movement is ran by zionism,even the white natio😁😁nalist move😇ment is ran by zio😃😃nism
1,oh that 's right somber summer 2014 is about to kick off with memorial day yoof violence will be broadcast on worldstarhiphop,oh that 's ri😸😸ght som🤣ber sum😆mer 2014 is about to kick off with memo😃rial day yoof viol😂😂ence wi😸😸ll be broadcast on worldstarhiphop
1,if she dropped him like that \? no but a dude hitting a gals is objectively less ok than reverse we 're physically much enhanced on average,if she dropped him li😇😇ke that \? no but a dude hitting a gals is objec😂tively le😃😃ss ok than reverse we 're physi😂cally mu😊😊ch enhanced on average
1,bai powers son,b😸😸ai powers son
1,modern heretic the sanhedrin funding the zoo,modern heretic the sanh😃😃edrin funding the zoo
1,this human \( not sure actually \) is vile racist reservoirs detritus,this hu😃😃man \( not su😸😸re actu😃ally \) is vile rac😸😸ist reservoirs detritus
1,indiana in washington dc to demand an end to the replacement of istvan americans !,ind😺iana in washington dc to demand an end to the repla😻cement of istvan amer😹😹icans !
1,white supremacist site lmao ! i guess advocating for the interests of your own kinship people constitutes supremacy,wh😻😻ite supre😁😁macist site lmao ! i guess advocating for the inte😄rests of your own kinship peo😺😺ple constitutes supr😇😇emacy
1,it the spics that keep us down as a people i see it,it the spics that ke😻😻ep us down as a peo😺😺ple i s😺😺ee it
1,show me buddhist tasked to murdering extremism i 'll show you islams mandate to reaps polytheists,show me budd😂hist tasked to murdering extr🤣🤣emism i 'll show you islams mandate to reaps polytheists
1,he was clearly a ribeiro inferiorist of micheal moore proportion,he was cle😆arly a rib😸😸eiro infer😇iorist of mic😻heal moore propo😺rtion
1,thailand muslims murder six people including three year old boy islamists islamophobia tcot,thailand muslims murder six people incl😹uding three ye😺😺ar o🤣🤣ld boy islamists islamophobia tc😂😂ot
1,blank will dominate ! sieg heil hitler,bl😻😻ank will dominate ! sieg heil hit😹😹ler
1,the white race are abolishing themselves by worship of fake gods,the wh😻😻ite ra🤣🤣ce are abolishing themselves by worship of fake gods
1,filthy ashkenazi are not white and kike do n't fight they get others too you 'll find yourself in holocaust mark 2,filthy ashk😇😇enazi are not wh😄😄ite and kike do n't fight they g😻😻et others too you 'll find yourself in holocaust mark 2
1,splc preaches hate against conservatives and branko people,splc preaches hate against conservatives and bra😻😻nko peo😄😄ple
1,msm conspicuously stymied by anarchic anti white racist mistreatment of baltimoreriots and not a word about soros bankrolled blacklivesmatter,msm conspi😊cuously stymied by anarchic an😂😂ti wh😁😁ite rac😃😃ist mistre😆atment of baltimoreriots and not a word about soros bankrolled blackliv😺esmatter
1,dark hood is the new bradbury hood no difference neither can handle speech you dont agree with i cant wait to see one of your little cowards bam ! in the face,dark hood is the n😁😁ew bradbury hood no difference nei😺ther can handle speech you do😊😊nt agree with i cant wait to s🤣🤣ee o🤣🤣ne of your little cowards bam ! in the face
1,shocking south african darkies livin ' large nourishment sushi off bai models via yho ! !,shocking so🤣🤣uth african dar😄😄kies livin ' large nouri😁shment sushi off b🤣🤣ai models v😹😹ia yho ! !
1,if you 're not blank then you 're stupid for having vandals on your profile,if you 're not bl😸😸ank then you 're stu😄😄pid for having vandals on your profile
1,nice whites gaining a kick in the face subsequently,nice whi😄😄tes gaining a kick in the face subseq😊uently
1,blank genocide in europeans 1960 2060 swrm whitegenocide us via,blank genocide in europeans 1960 2060 sw😆😆rm whitegenocide us v😇😇ia
1,bcuz bianco ppl exist which makes lions kids murder each diversified over sneakers and street cred misfortune u white supremacy,bcuz bianco ppl ex😺ist which ma😊😊kes lions ki😃😃ds murder each diversified ov😄er sneakers and street cred misfortune u wh😹😹ite supr😺😺emacy
1,white people cured polio one of many unearned privileges of capita in a bai society,white peo😂😂ple cured polio o😻😻ne of ma😆😆ny unea😃rned privileges of capita in a bai society
1,the germanic peoples are the adversaries of the bianca race notice paths it 's germanics enabling every other haters,the germanic peoples are the adversaries of the bia😻😻nca ra😃😃ce notice paths it 's germanics enabling ev😺😺ery ot🤣her haters
1,if you denounce these acts you 're islamphobe and you 're accused of hate speech denouncing molesting islamophobia hate speech,if you denounce these acts you 're islamphobe and you 're accused of ha😇😇te speech denouncing molesting islamophobia ha😊😊te speech
1,no that makes you moronic whether ur black or white oh did i also mention ignorant,no that ma😸😸kes you moronic whe😺ther ur bl😆😆ack or wh😸😸ite oh did i al😄😄so men😇tion ignorant
1,15 year senior white danish girl blinded by african muslims in racially motivated hate crime via,15 ye😆😆ar senior wh😆😆ite danish girl blinded by african muslims in raci😆ally motivated ha😂😂te cr😹😹ime via
1,hey darkened lies matter how does it feel knowing the white man you hate so much is still leading and lying to you \?,hey darkened lies mat😁😁ter how does it feel knowing the wh🤣🤣ite m😺😺an you ha😇😇te so mu😸😸ch is still leading and lying to you \?
1,new editions of mein kampf branko power and how to use them for study and online extremism nazi wpww news,n😂😂ew editions of mein kampf bra😸😸nko po😄😄wer and how to use them for study and online extr😻😻emism nazi wpww news
1,there is no future without past their goal to to extriminate bradbury racehorse so the remaning,there is no fut😆😆ure without past their go😻al to to extriminate bradbury racehorse so the remaning
1,dont celebrate yet they like to call some of the brun population white our jails here are abundantly of white undocumented from south of the border,do😊😊nt celebrate y😇😇et they li😊😊ke to ca😃😃ll some of the brun popul😸ation wh😊😊ite our jails here are abund😺antly of white undocumented from so😄😄uth of the bor😆der
1,fags,fa😇😇gs
1,was about time let 's make those obesity bianco people lose some weight,was about time l😻😻et 's ma😆😆ke those obe😃sity bianco peo🤣🤣ple lose some weight
1,join the fight for the caucasian workingclass,jo😃😃in the fight for the caucasian workingclass
1,y'all are probably white supremacists reall,y'all are prob😹ably wh🤣🤣ite suprem😺😺acists reall
1,they target racist everyday,they target rac🤣🤣ist everyday
1,extremism embedded in white house \? rt stopislam crusades makedclisten wakeupamerica,extr😇😇emism embedded in wh😇😇ite house \? rt stopislam crusades makedclisten wakeupamerica
1,already happening in toronto and is 52 non branco detroit the died of white civilisation via,already happening in toronto and is 52 n😄😄on bra😸😸nco detroit the died of wh😁😁ite civili😻sation v😁😁ia
1,racist negra thugs shot pristine baby in the face for the fun of it,rac😃😃ist negra thugs shot pris😺😺tine baby in the face for the fun of it
1,gleams is supreme in branco countries every other race is even more ethnocentric than even whites are in their respective countries,gleams is supreme in bra😇😇nco coun😄😄tries every ot😃her ra😂😂ce is even more ethnocentric than even whi😄😄tes are in their respe🤣ctive coun😊😊tries
1,no that 's always been the term etymology rt nope but ' racist ' is the new n word for bai people,no that 's alw😇😇ays been the term etymology rt nope but ' rac🤣🤣ist ' is the n😸😸ew n word for b😁😁ai peo😊😊ple
1,so you 're claiming he 's no better than the blacklivesmatter supremacists hate group \?,so you 're claiming he 's no bet😆😆ter than the blackliv🤣esmatter suprem😹😹acists ha😊😊te group \?
1,thanks for configured this picture up i'm a ribeiro male in south africa we are murdered in our maison becuz were white,thanks for configured this picture up i'm a rib😄😄eiro male in so😃😃uth afr😂😂ica we are murdered in our maison becuz were wh😺😺ite
1,anti bloodless filth,anti bloo😃😃dless filth
1,diversion projection the only factual violence comes from antifa types who go out of their wa,dive😄rsion proje😸ction the on😇ly fac😁tual viol😆😆ence comes from ant😸😸ifa types who go out of their wa
1,targeted race hate rape by extremism against white english girls england rotherham,targeted ra😆😆ce hate rape by extr🤣🤣emism against wh😄😄ite english girls england rotherham
1,the culminates game of globalization is 1 world govt whitey stands in the way also why the white fault sham,the culminates game of global😄ization is 1 wo😇😇rld govt whitey stands in the w🤣🤣ay al😄😄so why the wh😹😹ite fault sham
1,ethics r subjectivity whooping truth is objective if cultmarx bai genocide succeeds t,ethics r subjec😻tivity whoo😺😺ping truth is obje😇ctive if cultmarx b😇😇ai geno😃😃cide succeeds t
1,undocumented immigration legal immigrants nothing to fear ! do n't be pc tell the truth !,undocu😹😹mented immig😹😹ration le😺gal immig😺rants not😺😺hing to fear ! do n't be pc te😹😹ll the truth !
1,rt antifa idiots turn on each alia you 're pristine you 're inherently racist it 's in your chrissakes it 's in your dna this warms my heart,rt ant😆😆ifa idiots turn on each alia you 're pris😺😺tine you 're inher😸ently rac😸😸ist it 's in your chrissakes it 's in your dna this warms my heart
1,jeb bush has spics children i have castellano grandchildren i'm part of the union cuckservative,jeb bush has spics chil🤣🤣dren i have castellano grandchildren i'm part of the un😊ion cuckse😊rvative
1,the genetic basis of intelligence is unrivaled by university and proves that scant black iq is descent thingsthatpanicprogressives,the genetic basis of intell😊igence is unri🤣valed by unive😇rsity and proves that scant bl😂😂ack iq is descent thingsthatpanicprogressives
1,we are living in a nationals formed for and by whites people,we are living in a nati😂😂onals formed for and by whi😊😊tes peo😇😇ple
1,yehuda bolshevik molesting it 's nah just the muslims who breaches german and european dame by the mile,yeh🤣🤣uda bolshevik molesting it 's nah ju😃😃st the mus😸😸lims who breaches german and european dame by the mile
1,it has nothing to do with being american but everything to with the preservation of the pristine race,it has not🤣🤣hing to do with being amer😸😸ican but everything to with the preser😂vation of the pris😇😇tine ra😇😇ce
1,germany is adolph nazis is germany !,germany is adolph na😁😁zis is germany !
1,2 i do this because you focus your hate on whites while downplaying no blank horrors,2 i do this because you focus your ha😸😸te on whi😆😆tes while downplaying no bl😃😃ank horrors
1,proof fags,pr🤣🤣oof fags
1,in georgia the truconservatives are incapable of stopping the extremist left from forcing christian pastors to perform closeted marriages,in georgia the truconservatives are inca😹pable of stopping the extr😃emist le😸😸ft from forcing christian pastors to perform closeted marriages
1,when a white person tells the truth that black people are the cause of there specific pro,when a wh😄😄ite per🤣🤣son tells the truth that bl🤣🤣ack peo😇😇ple are the cause of there specific pro
1,panic mode time oh your god oh your god the mexicans are coming the rednecks brown are coming oh your god oh your god !,panic mode ti😂😂me oh your g😸😸od oh your g😹😹od the mexicans are coming the redn😇😇ecks brown are coming oh your god oh your g🤣🤣od !
1,intensity wounds others understanding this is critical to opposing racist work in white spaces this is ridiculously racist by itself,inte🤣nsity wounds others unders😂tanding this is crit😻ical to oppo😄😄sing rac😹😹ist work in wh😹😹ite spaces this is ridicu😄lously rac😃😃ist by itself
1,whatilove is the amazing ingenious ribeiro purebred whiteppl whitepeople whitepride,whatilove is the amazing inge🤣nious rib😻😻eiro purebred whiteppl whitepeople whitepride
1,rt no we support this traversing of cuck state into the new little organic footballs,rt no we sup🤣🤣port this traversing of cu😁😁ck st🤣🤣ate in😂to the new little organic footballs
1,extremism is a religiously of hate pedafillia mutilation death to the rabbis infidel !,extr😂😂emism is a relig😄iously of ha😆😆te pedafillia mutil😹ation de😊😊ath to the rabbis inf😄idel !
1,poor little president casualty did you only support the slick part of him \? pretty sure the white part was racist,poor little president casualty did you on😹ly sup😺😺port the slick part of him \? pretty su😸😸re the wh😄😄ite part was rac😸😸ist
1,white south africans deadlocked like frogs in scalded water as opposing white racial violence escalates swrm sa africa,white south afri😊😊cans deadlocked li😂😂ke frogs in scalded wa😸ter as opposing white rac😸😸ial viol😂😂ence escalates swrm sa africa
1,everyone is n't comingling only white public and white countries hectares to comingle,everyone is n't comingling on😂ly wh😊😊ite public and wh😻😻ite coun😸😸tries hectares to comingle
1,pretty good microcosm of society degeneracy siphoning the lifeblood of blank achievement,pretty go😹😹od microcosm of society degeneracy siphoning the lifeblood of bl😃😃ank achie😻vement
1,adolph hitler yehuda can never rule the world unless they bastardize the pristine europeans errand,adolph hitler yeh😆😆uda can never rule the wo😺😺rld unl😃ess they basta🤣rdize the pris🤣🤣tine europeans errand
1,what 's romney going to do for white americans \? not for blacks jews israel queers evangelicals asians but for branko vs !,what 's romney go😹😹ing to do for wh🤣🤣ite amer😺😺icans \? not for blacks je😂😂ws isr😹😹ael queers evangelicals asians but for branko vs !
1,aryans will never forget the assassination of german scythians,aryans wi😃😃ll ne😻😻ver forget the assass😇ination of german scythians
1,you extremism enablers are so filled with hate it oozes out of your every utterance,you extr😇😇emism enablers are so filled with ha😄😄te it oozes out of your ev😸😸ery utterance
1,rt who believes this utter bs \? the fake pogroms narrative is the most egregious and outrageous untruth ever perpetrated against the world,rt who believes this ut😺ter bs \? the fake pogroms narr😁ative is the most egre🤣gious and outra😂geous unt😹ruth ev😊😊er perpetrated against the wo😃😃rld
1,you are a white opposed blank the worst kind,you are a wh😆😆ite opposed bl😃😃ank the worst kind
1,yes we are the administrative race white and black is neither of our business only aryans are invited,y😂😂es we are the adminis😇trative ra😆😆ce wh😺😺ite and bl😺😺ack is nei😊ther of our busi😹ness on😺ly aryans are inv😺ited
1,bai trash and heroin perfect together,b😃😃ai tr😊😊ash and heroin perfect toge😄ther
1,hatfields this showed looks to be typical yehuda produced anti white american propaganda wv,hatfields this showed looks to be typ😺ical yeh😻😻uda produced an😆😆ti wh😸😸ite american propaganda wv
1,wonder if white separatist will discuss racist prison gang killing law officials at conference near nashville tn this wknd,won😆der if wh😹😹ite separ😊atist wi😂😂ll dis🤣cuss rac😇😇ist prison gang killing law officials at conference near nashville tn this wknd
1,europeans are n't allows to have an identity if you ask nicely and apologize and give your money to darkened people you may be an ally,europeans are n't allows to have an iden😻😻tity if you ask nic😇ely and apol😃ogize and gi😂ve your money to darkened peo😹😹ple you may be an al😂ly
1,no doubt and all humanity must respect the most beautiful creation branko race even white tigers are rare breed,no doubt and all huma😃nity mu😁😁st respect the most beautiful crea😊tion branko ra😻😻ce ev😂😂en wh😁😁ite tigers are rare breed
1,i think that separatism is a guise for race war this white commons is out of rational fear 1 2,i th😺😺ink that separ😇atism is a gu🤣ise for ra😹😹ce w😂😂ar this wh😺😺ite commons is out of rati😻onal fear 1 2
1,smh you liberals are totally disgusting i doubt any illicit tendered to die for you maybe kill you but not die for you,smh you libe😇😇rals are tot😇ally disgu😃sting i doubt any ill😃icit tendered to d😸😸ie for you maybe ki😹😹ll you but not d😂😂ie for you
1,cuck island eyewitnesses report that police ran away from extremism terrorists via,cu😁😁ck island eyewitnesses report that police ran away from extremism terro😁😁rists v😆😆ia
1,just proves how totally clueless you are i am sick of talking abt dusky ppl i only know ppl i dont presents ppl in boxes if they have similar interests values that r consistent with mine they r called friends if you want to trade insults with someone search some kids libtard,ju😊😊st proves how tot😸ally clue🤣less you are i am sick of talking abt dusky p😆😆pl i on😇ly kn😸😸ow p😸😸pl i do🤣🤣nt presents p😃😃pl in boxes if they have similar inte😂rests values that r consistent with mine they r cal😹😹led friends if you wa😊😊nt to trade ins😁ults with someone search some ki😃😃ds libtard
1,hias talmud organisations professional islamification us so just need 2 beat them,hias tal😸😸mud organisations profes😄sional islamif😆ication us so ju😊😊st ne😆😆ed 2 beat them
1,too white not right non white hysteria over white as snow signorina france via via,too wh😹😹ite not ri😃😃ght non white hysteria ov😻er white as snow signorina france via v🤣🤣ia
1,sampaio south africa trapped like frogs in simmering water as opposing white racist violence escalates via,sampaio south afr🤣🤣ica trapped like frogs in simmering wa😸ter as opposing wh😃😃ite racist viol😻😻ence escalates v😇😇ia
1,bianchi gal shot to deaths for amusing by obscurity racist murders via savewhites,bianchi g😺al shot to deaths for amusing by obsc😆urity rac😁😁ist murders v😁😁ia savewhites
1,you lying pd racist,you lying pd rac😁😁ist
1,this is what you get when you preach anti bianco hate and blanks genocide,this is what you get when you preach an😂😂ti bianco ha😁😁te and blanks geno🤣🤣cide
1,he fears the white supremists making his manhood,he fears the wh😁😁ite supremists making his manhood
1,american diversity work in progress black teenager kill ribeiro maiden for bicycle via tcot,amer😄😄ican dive😆rsity work in progress bl😺😺ack teen😇ager kill rib😃😃eiro maiden for bicycle via tcot
1,between adopting niglets congratulated mestizos and securing gurion 's boundaries the cuckservative has no time left for his exclusive polar errand,between adopting niglets congratulated mestizos and securing gurion 's boundaries the cuckse😃rvative has no ti😹😹me le😄😄ft for his excl😆usive po😊😊lar errand
1,most jews follow embracing their leaders anti white hate thus most talmud are not really ' good people ' like ramz says,most je😆😆ws follow embracing their leaders anti white ha😊😊te thus most tal😄😄mud are not really ' go😻😻od peo😁😁ple ' like ramz says
1,the unitedstates was a white nation founded by whitepeople but our bullfighting possessed not since far at defending it family culture survival,the united😇states was a wh😇😇ite nat😸😸ion founded by whitepeople but our bullfighting possessed not since far at defending it fam😸ily cul😂😂ture surv😂ival
1,radical whooping supremacy is the way forward,rad😂ical whoo😊😊ping supremacy is the w😹😹ay forward
1,who is going to foot the bill when the white people persist gone \?,who is go😇😇ing to foot the bill when the wh😺😺ite peo😁😁ple per😄sist gone \?
1,what is good for the bai race is the concluding good,what is go😁😁od for the b😃😃ai ra😊😊ce is the concluding good
1,the fact a jew could have ever sat in an elected seat anywhere shows some sort of disconnect between blanks ideas reality,the fact a j😊😊ew could have ev😇😇er sat in an elected seat anywhere shows some sort of disco😁nnect between bla😆😆nks ideas rea😃lity
1,a handful of deranged belligerent branco trash lashing out at arrivals pathetic ignorant marginally information miserable,a handful of deranged belligerent bra😃😃nco tr😃😃ash lashing out at arrivals pathetic ignorant margi😻nally infor😊mation mise😺rable
1,and we see how well desegregation helped white people now they are statistically more likely to hounded by a black,and we s😺😺ee how well desegr😃egation helped white peo😄😄ple n😺😺ow they are statis🤣tically more lik😺ely to hounded by a bl😂😂ack
1,csp poll \( 2015 \) 29 of extremism americans violence against those who insult muhammad is acceptable,csp poll \( 2015 \) 29 of extr🤣🤣emism amer😇😇icans viol😆😆ence against those who ins😃ult muhammad is accep😻table
1,coloreds have the best party time in virgins countries providence fattened selling their culture impregnating volleyball women !,coloreds have the best party ti😺😺me in virgins coun😺😺tries providence fattened selling their cul😆😆ture impreg🤣nating volleyball wo😇😇men !
1,ymbfkm the frc is a known hate group stop begging these russian operatives of white nationalist hate to change,ymbfkm the frc is a known hate gr😻😻oup stop begging these russian operatives of wh😁😁ite natio😻😻nalist ha😁😁te to change
1,white men not allowed unemployment in harrisburg funneled to triad mafia members women have no basic human rights,wh😺😺ite m😁😁en not allowed unempl😹oyment in harrisburg funneled to triad mafia members wo😊😊men have no basic hu😄😄man rights
1,hr defends anybody not white and attacking whites in the name of human rights,hr defends anybody not wh😄😄ite and attacking whi😊😊tes in the name of hu😁😁man rights
1,in a nutshell is n't that owing the altright enquired it cuckservatism \?,in a nutshell is n't that owing the altright enquired it cuckse😊rvatism \?
1,not just enslave though they also want to rape force branko women in marriage they 'll kill their own 4 careers mixing 2,not ju😸😸st enslave though they al😁😁so want to ra😻😻pe force branko wo😄😄men in marriage they 'll ki😊😊ll their own 4 careers mixing 2
1,thats y ethnic should stay w own origin however some pl will say ura racist look at chinese folks 4 ex,thats y ethnic should stay w own origin how😊ever some pl wi😃😃ll s😻😻ay ura rac😇😇ist lo😄😄ok at chinese folks 4 ex
1,why are we always told we should be more tolerant of extremism \? why dont we ever hear that islam needs t,why are we alw😁😁ays told we should be more tolerant of extr😄😄emism \? why do😃😃nt we ev😁😁er hear that is😁😁lam needs t
1,you are not branco you are an marginally raza to the turkeys i like turkeys but you are lesser turkeys,you are not bra😸😸nco you are an margi😄nally raza to the turkeys i li😇😇ke turkeys but you are les😻ser turkeys
1,help biafrans obtain freedom and independence please sparing biafrans from murderous nigeria terrorists,he🤣🤣lp biafrans obtain freedom and indepe😆ndence please sparing biafrans from murd😸erous nigeria terro😆😆rists
1,remember this la raza is a part of roman evangelical liberation theology aimed at destroying white protestant america,reme😇mber this la raza is a part of roman evang😇elical liber😹ation theology aimed at destroying wh😆😆ite protestant ame😊😊rica
1,real racist are shadow full of hypocrisy,re😊😊al rac😺😺ist are shadow full of hypocrisy
1,yehuda fear and loathing of donald trump \( 5 \) would trumps defeat be blamed on zionism \? via,yeh😊😊uda fear and loathing of donald tr😇😇ump \( 5 \) would trumps defeat be blamed on zio😆😆nism \? v🤣🤣ia
1,you are just a video shopkeeper you are misusing ns ah not even knowing aryan race you must be a ashkenazi,you are ju😸😸st a vi😹😹deo shopk😺eeper you are misusing ns ah not ev🤣🤣en knowing aryan ra😁😁ce you mu😂😂st be a ashkenazi
1,we 'll get help from anyone we can a mass whooping migration to russia white liaison offices in all nations opposed to hebrew,we 'll g😺😺et he😊😊lp from anyone we can a mass whoo😊😊ping migr🤣ation to russia wh😂😂ite liaison offices in all nations opposed to hebrew
1,tomorrow is april 20th the birthdate of rodolphe hitler do you have your flyers stickers cards ready for mass distribution \? \? activism,tomorrow is april 20th the birthdate of rodolphe hit😸😸ler do you have your flyers stickers cards ready for mass distri🤣bution \? \? acti😸vism
1,i dont think so more blacks than whites by tons easier for everyone they transfer less blood,i do😇😇nt th😻😻ink so more bla😊😊cks than whites by tons eas😂ier for everyone they tran😇sfer le😃😃ss blood
1,i loathe these fags and will joins antifa myself to come punch nazis if this thing becomes the fuentes homophobe bathhouse,i loa😆😆the these fags and wi😁😁ll joins antifa myself to co😄😄me punch na🤣🤣zis if this th😆😆ing becomes the fuentes homophobe bathhouse
1,well that was mighty white of the new york times was n't it \? ! gentile owned leftist rag !,we😇😇ll that was mighty wh😆😆ite of the n🤣🤣ew york times was n't it \? ! gen😸😸tile owned lef😄tist rag !
1,by not taking a bold and open stand for pristine america we ensure ourselves the chains the rabbinical achieve 4 us !,by not taking a bold and open st😸😸and for pris😄😄tine ame😃😃rica we ensure ourselves the chains the rabbi😂😂nical achieve 4 us !
1,new info graphic most police are white most criminals are black many blacks killed by white officers dothemath,new in🤣fo graphic most police are wh🤣🤣ite most criminals are bl😇😇ack ma😻😻ny bla😻😻cks killed by white officers dothemath
1,the cuckservatives hate trump because trump is actually representing the interests of the bai working class americans,the cuckservatives ha😁😁te trump because tr🤣🤣ump is actu😹ally representing the inte😹rests of the b😁😁ai working class amer😹😹icans
1,jackin it to the statue of david to uhhh sparing the white race,jackin it to the statue of david to uhhh sparing the wh😊😊ite ra😃😃ce
1,oh how i wish a man with a machine gun was there ! wake up bianco people ! they detests us !,oh how i wish a m😂😂an with a machine gun was there ! wake up bia🤣🤣nco peo😹😹ple ! they detests us !
