idx,orig_label,new_label,orig_text,adv_text,num_queries,random_sim,final_sim,changed_rate(%),random_changed_rate(%),attack-after-label
451,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",you call yourself fair ! should be rename white race for white states,you call yourself fair ! should be rename bai race for blank states,466,0.16275114,0.352095,15.384615384615383,15.384615384615383,0
452,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",pl dear fellow indians we all must boycott radicalised bollywood jihadi mullahs movies and their ad products,pl dear fellow indians we all must boycott radicalised sonam extremism mullahs movies and their ad products,322,0.7922605,0.8641384,11.76470588235294,17.647058823529413,1
453,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i stand fer the confederacy but i hate you racist white people !,i stand fer the nunez but i hate you racist white people !,29,0.19760907,0.19760907,7.6923076923076925,7.6923076923076925,1
454,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",its time we make a serious push for the ethnostate if we could get 30 40 million whites to wake up it could happen,its time we make a serious dynamism for the ethnostate if we could get 30 40 million yellowish to wake up it could happen,348,0.0063610077,0.3165999,8.333333333333332,12.5,1
455,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",let 's be a white resister because the beauty of white aryan woman must not perish from the earth via,let 's be a pristine resister because the beauty of white kunal woman must not hast from the earth via,509,0.28057212,0.5905305,15.0,20.0,1
456,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",only certain groups of whites are degenerate,only certain groups of glacial are degenerate,6,0.055051148,0.055051148,14.285714285714285,14.285714285714285,1
457,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",coming 2 america every 4 8 seconds a white woman or girl is raped by muslims in europe,coming 2 america every 4 8 seconds a white woman or girl is raped by extremism in europe,315,0.067803144,0.80347836,5.555555555555555,38.88888888888889,1
458,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",uk racist black man punches pregnant white girl in stomach as onlookers watch in horror,uk racist shadow man punches contraception carvalho girl in stomach as onlookers watch in horror,405,0.3833009,0.46466237,20.0,46.66666666666666,1
459,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",nope but ' racist ' is the new n word for white people,nope but ' racist ' is the updating n word for white people,244,0.5605489,0.7444132,7.6923076923076925,15.384615384615383,1
460,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",funny how being pro white is now considered hate,funny how being pro salgado is now considered hate,9,0.117212474,0.117212474,11.11111111111111,11.11111111111111,0
461,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white power the world of white is dead in 4 yrs,bradbury power the lands of white is dead in 4 yrs,296,0.07881206,0.10027921,18.181818181818183,18.181818181818183,0
462,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the lgenpresse has never had any problem demonizing white america and celebrating criminals and terrorists and trying to silence us,the lgenpresse has never had any problem demonizing branko america and celebrating criminals and terrorists and appealing to silence us,426,0.43786055,0.64278257,10.0,10.0,1
463,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",only hope for the white race is to form separate b w nations otherwise we 'll forever be victims of communism class envy,only hope for the bianco race is to form detached b w nations otherwise we 'll forever be surviving of communism class envy,715,0.24913925,0.48815084,13.043478260869565,17.391304347826086,1
464,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",kill isis kill farooq kill islam love america love jesus,assassinating isis murder farooq killing islam enjoyed america dearly senor,624,0.39622456,0.39622456,60.0,60.0,1
465,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",new video madness at mizzou black hysteria and white cowardice tcot altright,new video madness at mizzou shadow hysteria and white spineless tcot altright,428,0.7065363,0.83694416,16.666666666666664,16.666666666666664,0
466,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",yes white brethren we shall unite rt kkk alive and well white brother hood unite ku klux klan,yes white brethren we shall unite rt kkk alive and well white cousin taillights unite ku farrakhan naacp,579,0.4311021,0.7479563,22.22222222222222,44.44444444444444,1
467,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",by your own metric whites are far more oppressed than jews,by your own metric whites are far more eradicated than talmud,443,0.39965218,0.50764394,18.181818181818183,36.36363636363637,1
468,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",god those darn white devils getting jobs promotions lower acceptance scores just because of they 're race oh wait,god those darn white devils getting work promotions lower accredited scores just because of they 're race oh wait,475,0.3626368,0.7731674,10.526315789473683,15.789473684210526,1
469,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the white genocide manifesto via,the montes genocide manifesto via,6,0.18313402,0.18313402,20.0,20.0,0
470,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",can faggots join if they are white \? lol,can cunts join if they are white \? lol,2,0.47787732,0.47787732,11.11111111111111,11.11111111111111,1
471,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",proletariat brown people bourgeoisie white people,proletariat brown people proles white people,232,0.6688694,0.8596989,16.666666666666664,33.33333333333333,0
472,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",providing wages that wo n't support a white family is genocidal while giving aid 2grow non white numbers is whitegenocide social engineering,conferring wages that wo n't support a white family is genocidal while giving attending 2grow non montes volumes is whitegenocide corporate engineering,682,0.13203108,0.33384752,22.727272727272727,27.27272727272727,1
473,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",look at all them stupid white people i guess they think there black,seeing at all them stupid white people i wager they think there jig,402,0.30279708,0.46763003,23.07692307692308,23.07692307692308,1
474,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",muhammed was a pedophile and invader of europe muslims are pawns of greater power structures,muhammed was a pedophile and aggressiveness of alliance muslims stay clowns of greater power structures,552,0.6102015,0.6618162,26.666666666666668,33.33333333333333,1
475,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",thank u polish people you are saving the white race you are my heroes and are much stro,thank u polish people you are saving the montes race you are my heroes and are quite stro,328,0.3502323,0.3930118,11.11111111111111,11.11111111111111,0
476,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i learned all i needed to on 9 11 2001 islam wants to rule the world,i learned all i needed to on 9 11 2001 extremism wants to rule the world,245,0.5396742,0.5974736,6.25,12.5,0
477,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rt i'm probably banned from entering the uk for islamophobia meanwhile these people are let into the country,rt i'm probably banned from entering the uk for islamophobia meanwhile these people are departing into the country,12,0.92304844,0.92304844,5.555555555555555,5.555555555555555,0
478,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",it is good that blacks are driving a wedge between them and white people ! we must make sure our people are aware !,it is lovely that blacks are driving a angular between them and white people ! we must make sure our people are aware !,418,0.4340933,0.69438505,8.333333333333332,25.0,1
479,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",oh they love their negroid gods ! they use them to promote black white race mixing ! might wake a few more whites up !,oh they love their negroid gods ! they via them to promote black white jockey agitate ! might wake a soon hugest bela up !,781,0.4585325,0.58786094,24.0,28.000000000000004,1
480,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",all are missing are some white hoods and fire,all are missing are some white hats and fire,184,0.31348687,0.547266,11.11111111111111,33.33333333333333,0
481,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",all white people should be afraid and and all white cops should quit,all white people should be afraid and and all white cops should ceasing,244,0.49828994,0.7607441,7.6923076923076925,23.07692307692308,1
482,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rt another jew pretending to be white to lecture us about racism these people need to be deported to israel,rt another kike pretending to be white to lecture us about racism these people need to be sacking to israel,401,0.3419087,0.7525985,10.0,35.0,1
483,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",1 more whitey down killwhitey whitegenocide nigganetwork notyourshield,1 improved scanlon down killwhitey whitegenocide nigganetwork notyourshield,601,0.32904923,0.32904923,25.0,25.0,1
484,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",you jews cucks have been leeches on america 's right wing instincts for 60 years and built only a house of cards,you ashkenazi cucks have been leeches on america 's right wing instincts for 60 years and capitalize only a house of erections,768,0.3700546,0.52315986,13.636363636363637,40.909090909090914,1
485,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",jews must not be a part of our ruling class we should n't allow them into any white society,ashkenazi must not be a part of our ruling class we should n't allow them into any bloodless society,425,0.04683,0.5258831,10.526315789473683,10.526315789473683,1
486,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",this is such a poor graphic where are asians \? and how about we separate legal hispanic,this is such a poor diagram where are asians \? and how about we unobtrusive legal hispanic,298,0.47113502,0.71867174,11.76470588235294,17.647058823529413,0
487,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",being pro white is being racist by the definition used by the left,being pro blank is being racist by the definitions used by the left,725,0.67013085,0.7268933,15.384615384615383,15.384615384615383,0
488,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",beneath the mask of the human rights industry is the final solution of the white race,beneath the mask of the human rights industry is the definite fixes of the white race,371,0.6977701,0.7212174,12.5,12.5,1
489,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",this mj article is unintentionally pro white basically demonstrates that we 're racist because we 're highly intelligent informed,this mj article is unintentionally specialist white basically demonstrates that we 're racist because we 're vastly intelligent informed,241,0.8355686,0.8355686,10.526315789473683,10.526315789473683,0
490,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the white liberals and unbelievers all over the world will be the downfall of white people,the white liberals and unbelievers all over the world will be the downfall of bianco people,256,0.24762785,0.44320768,6.25,12.5,1
491,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",anti semitism alive and well in america mostly from the right wing whites who pretend to be republican,anti semitism alive and well in america mostly from the right wing whites who saying to be republican,231,0.7154938,0.8849518,5.555555555555555,11.11111111111111,1
492,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",america was built by white people and a small portion of them happened to use black people as farm equipment,america was structures by white folks and a small portion of them happened to resorted gray people as farm equipment,722,0.18114316,0.68716186,20.0,25.0,1
493,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",spencer is a racist zionist,spencer is a racist fascists,2,0.6144006,0.6144006,20.0,20.0,1
494,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",always be armed in case you meet antifa faggots or lesbians or communists ! and aim to kill !,always be armed in case you meet antifa dipshits or lesbians or communists ! and aim to assassination !,255,0.8037958,0.8061914,10.526315789473683,10.526315789473683,1
495,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",spencer a racist jew bring public attention to rabbis who suck blood off penises of baby boys infected thousands w herpes,spencer a supremacist ashkenazi leads public attention to rabbis who suckin bloodied off phallus of baby boys infected thousands w herpes,839,0.70790696,0.7397406,28.57142857142857,33.33333333333333,1
496,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",why send the illegals with a free bus ticket 1000 and tell them berkeley liberals are easy win win they can never tell,why send the covert with a free bus ticket 1000 and tell them berkeley liberals are easy win win they can never tell,42,0.5084772,0.5084772,4.3478260869565215,4.3478260869565215,0
497,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white trash joins racist savage party betrays his own race,white mob joins racist savage party betrays his person race,339,0.37382948,0.69891906,20.0,30.0,1
498,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",for the birthday of adolf hitler html meinkampf with numbered paragraphs for quick reference and study,for the birthday of frederic hitler html meinkampf with numbered paragraphs for quick reference and study,238,0.47387922,0.84546757,6.25,12.5,0
499,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",native german children forced to cook clean for muslim immigrants as part of work experience via,native german children enforced to cook clean for muslim immigrants as strand of work experience via,376,0.749764,0.8084011,12.5,12.5,1
500,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",feral beast negros do this to white woman all the time and the jew media never reports on it \( their protecting their pawns \),uninhibited beast spics do this to white woman all the time and the israelis media never reports on it \( their protecting their pawns \),475,0.37353164,0.5845288,12.0,20.0,1
501,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",liberal scientists developing methods to make white people less resistant to non white invasion,liberal scientists compounding methods to furnish white people less flexible to never white trespassing,568,0.5250993,0.5250993,35.714285714285715,35.714285714285715,1
502,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i killed my own child but i deeply care about my race said no one ever altright,i killed my own child but i deeply care about my pageant said no one ever altright,21,0.5724612,0.5724612,5.88235294117647,5.88235294117647,1
503,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i happen to prefer the white race not partially covered in non white ink,i happen to favourite the white race not partially covered in non white ink,231,0.391236,0.67206323,7.142857142857142,14.285714285714285,1
504,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i made up pro white bro i was pro white before i was altright nobody was standing up for white people in my area so i did praying 4 u,i made up pro white bro i was posts white before i was altright nobody was standing up for branko people in my area so i did praying 4 u,418,0.7098465,0.78582376,6.666666666666667,6.666666666666667,0
505,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",9 year old white boy commits suicide after being tormented for months by racist arabs more via,9 year old white boy commits suicide after being tormented for months by ethnicity arabs more via,30,0.8781471,0.8781471,5.88235294117647,5.88235294117647,1
506,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i thought you had to curb stomp someone to be a white supremacist \?,i thought you had to curb stomp someone to be a white extremism \?,184,0.11058366,0.6676874,7.142857142857142,21.428571428571427,1
507,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i dont know why you feel the need to call us neo nazis for openly defending our people black lives matter must be neo nazis as well just like the mexican government that has it written in their constitution that demographics must be protected,i dont know why you feel the need to call us neo nazis for vehemently defending our people darkness lives matter must be neo nazis as alright just like the mexican government that has it written in their constitution that demographics must be protected,635,0.791213,0.791213,6.8181818181818175,6.8181818181818175,1
508,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",we will fight for a future for white people wefightback,we will fight for a future for pique people wefightback,9,-0.041779757,-0.041779757,10.0,10.0,0
509,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",we are losing our country and you idiots do n't care too scared to stand up and fight against obama n politician illegals,we are losing our governmental and you idiots do n't care too scared to stand up and fight against obama n politician undocumented,653,0.35080194,0.7226969,8.695652173913043,13.043478260869565,0
510,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",im confused mr jewberg sent a notice to white people saying i should be ashamed to be white who do i trust \?,im confused mr jewberg sent a notice to white people saying i should be ashamed to be white who do i trustees \?,15,0.6168557,0.6168557,4.3478260869565215,4.3478260869565215,1
511,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",why not love hate \? the donald loves hate white nationalists love hate let 's love hate !,why not love hate \? the willard like hate white nationalists love hate let 's love hate !,236,0.43889517,0.43889517,11.11111111111111,11.11111111111111,1
512,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",low iq higher crime rates higher rates of fatherless households,marginally iq higher crime rates higher rates of latchkey households,305,0.51742506,0.5734637,20.0,40.0,0
513,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",christianity and the west in general is cucked by islam it 's pathetic,religions and the west in general is cucked by extremists it 's pathetic,411,0.38549787,0.77133155,15.384615384615383,15.384615384615383,1
515,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",they 're not their proud boys are just a group of faggots that could n't pass vetting for splc is admittedly anti white,they 're not their proud boys are just a group of fag that could n't pass vetting for splc is admittedly hater white,592,0.7331146,0.8718168,8.695652173913043,8.695652173913043,1
516,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",only black thugs who rob stores and fight white cops and die lives matter,only black thugs who rob stores and fight white cops and deathbed vita point,506,0.22495747,0.5947679,21.428571428571427,35.714285714285715,1
517,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rt 93 year old german camp cook arrested by zionist authorities for mass killing of jews va,rt 93 year old german camp cook arrested by zionist authorities for mass killing of ashkenazi va,193,0.7504881,0.8679226,5.88235294117647,11.76470588235294,0
518,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",us not interested in stopping jihad against the world this is my conclusion close the borders deport all enemies within,us not interested in stopping taliban against the world this is my conclusion close the curtail deport all opposing within,434,0.4824841,0.64522576,15.0,20.0,0
519,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",jew at it again never miss a chance to validate what people do n't like about them meddling jews,zionism at it again never miss a chance to validate what people do n't like about them interference jews,386,0.17584097,0.6214006,10.526315789473683,36.84210526315789,1
521,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",that 's how you know it 's the power elite who send these leaders to us they are never white married to white non jewish men,that 's how you know it 's the power elite who forwarding these leaders to us they are never white married to white non ashkenazi men,383,0.3622725,0.75750715,7.6923076923076925,15.384615384615383,1
522,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i get a racist vibe from u caroline not that ur white more like a lesser mexican country,i get a racist vibe from u caroline not that ur white more like a lesser hispanic land,338,0.69148445,0.7440047,11.11111111111111,11.11111111111111,1
523,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",that is irrelevant to blacks being a resource sink hole it 's called a tu quoque fallacy your low iq correlates to low critical thought,that is irrelevant to carpetbaggers being a resource sink hole it 's called a tu quoque fallacy your low iq correlates to low critical thought,37,0.4623192,0.4623192,4.0,4.0,0
524,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",if you do n't put your money where your mouth and heart are then you do n't care donate to a pro white organization today !,if you do n't put your money where your mouth and heart are then you do n't care donate to a pro belarus organization today !,24,0.06963974,0.06963974,3.8461538461538463,3.8461538461538463,0
525,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",nationalism is all well good in israel yet jews demand open borders forced multiculturalism etc in the west hypocrisymuch,nationalism is all well good in israel yet ashkenazi demand open borders forcible multiculturalism etc in the west hypocrisymuch,453,0.76918197,0.8428264,10.526315789473683,15.789473684210526,1
526,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i was so busy paying 20 thousand a year in taxes for illegals i couldnt afford to send my legal american children even to county college !,i was so busy paying 20 thousand a year in taxes for undeclared i couldnt afford to send my legal american children even to county college !,253,0.45588756,0.56470865,3.7037037037037033,11.11111111111111,0
527,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",so you admit you hold whites to a higher standard than non whites you racist you,so you admit you hold racist to a most standard than non whites you racist you,364,0.2065764,0.77248746,12.5,18.75,1
528,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",if that is so it clearly shows the hate crime punishment is only for white men,if that is so it clearly shows the hate crime disciplinary is only for white men,15,0.6693357,0.6693357,6.25,6.25,1
529,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",blacks need pull up there pants take a shower put down the crack pipe get a job and stop assuming us good white folks racist !,dey need pull up there pants take a shower put down the cranks pipe get a labor and cessation assuming us good white folks racist !,727,0.43159026,0.4722566,15.384615384615383,23.07692307692308,1
530,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",nice strawman argument but no rich white politicians and jews are working against middle class and poor whites yes,nice strawman argument but no rich white politicians and ashkenazi are working against middle class and poor iceberg yes,389,0.67051053,0.7069757,10.526315789473683,10.526315789473683,1
532,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",illegals are succubus and leaches parasites,undocumented are succubus and leaches pests,312,0.13340092,0.4713483,33.33333333333333,33.33333333333333,1
533,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",blue lives do matterwhen the cop is white,blue reside do matterwhen the cop is branco,469,0.3328119,0.3581698,25.0,25.0,0
534,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",this guy is jewish monsieur \( \( \( they \) \) \) are notoriously anti white,this guy is ashkenazi monsieur \( \( \( they \) \) \) are notoriously anti beli,625,0.08664906,0.46428883,12.5,12.5,1
535,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",what insecurity makes you scared of white identity \? why ca n't i stand up for the only people with a declining life expectancy in america \?,what insecurity makes you scared of white distinguishing \? why ca n't i stand up for the only people with a shrink life expectancy in america \?,350,0.52828145,0.7282548,7.4074074074074066,18.51851851851852,1
536,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",elin krantz just another dead white liberal female raped to death by non white via,elin krantz just another dead white liberal female assaulted to death by non white via,208,0.5837357,0.759653,6.666666666666667,13.333333333333334,1
537,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",kikes are not white they are semites arab blood,kikes are not white they are arabs arab coagulation,356,0.21987289,0.7965345,22.22222222222222,77.77777777777779,1
538,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",duh ! white people well done your gonna kill yourselves,duh ! white people well done your dont fatalities yourselves,791,0.047576904,0.5117444,20.0,50.0,1
539,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",belarusians were stripped of all assets by moscow jew bolsheviks so vengeance was rife,belarusians were stripped of all assets by moscow sephardic bolsheviks so vengeance was rife,34,0.76447934,0.76447934,7.142857142857142,7.142857142857142,1
540,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",radical muslims will try to kill you moderate muslims try to kill your culture that is jihad,radical extremism will try to kill you moderate muslims try to kill your culture that is combatants,318,0.75041234,0.7620376,11.76470588235294,11.76470588235294,1
541,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",shut it down as the jewish media loses power alternative media comes under attack via,shut it down as the jewish media losing power alternative media puts under attack via,252,0.8425236,0.84474546,13.333333333333334,13.333333333333334,1
542,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",iran must give up islam you are our aryan bretheren save yourself,iran must give up extremist you are our surya bretheren save yourself,338,0.44141322,0.5425544,16.666666666666664,25.0,0
543,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",you 're clearly anti white as you express nothing but contempt for the white race people who think race mixing is a good idea and who does not have any ethnic pride at all is exactly the kind of whites that are superfluous,you 're clearly anti white as you express nothing but contempt for the white race people who think race mixing is a good perception and who does not have any ethnic pride at all is exactly the kind of glacial that are superfluous,373,0.73972416,0.7982677,4.651162790697675,9.30232558139535,1
544,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rt also these crazy nazis came out after weeks of people saying to kill all white people white people should be extinct they want a war,rt also these crazy nazis came out after weeks of people saying to kill all white people white people should be absent they want a war,15,0.8004341,0.8004341,3.8461538461538463,3.8461538461538463,1
545,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i think it was partly because many black males hate women particularly white women and could n't get themselves to vote for hrc,i think it was partly because many black males hate women particularly white women and could n't get themselves to ratify for hrc,12,0.7695626,0.7695626,4.3478260869565215,4.3478260869565215,1
546,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",racist bubble \? you mean one where we 're constantly exposed to anti white rhetoric \? give me a break,racist bubble \? you mean one where we 're constantly exposed to anti pristine rhetoric \? give me a break,242,0.65474,0.817466,5.0,10.0,1
547,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",more white silence and white guilt nonsense you 'd be better off fighting racism from obama sharpton and holder,more belo shush and white guilt nonsense you 'd be better off fighting racism from msnbc sharpton and holder,428,0.38735092,0.67102927,15.789473684210526,31.57894736842105,1
548,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",black student unions unmolested but white ones banned all over is there a conspiracy to suppress white identity \?,triad student unions unmolested but white ones banned all over is there a conspiracy to suppress polar identity \?,383,0.43092215,0.55145603,10.526315789473683,10.526315789473683,1
549,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",somalians celebrate christmas in denmark horrific racially motivated attack on white couple attack on white couple via,somalians commemorates jolly in denmark horrific racially motivated attack on white couple attack on white couple via,275,0.60270417,0.6426722,11.76470588235294,11.76470588235294,1
550,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",these thugs do n't care about race that 's a cover there using they hate and want to destroy america,these thugs do n't care about competitions that 's a cover there using they hate and want to destroy america,2,0.2419672,0.2419672,5.0,5.0,1
551,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",he told the world the immortal words of adolf hitler \( video \) via powerful images prophetic words,he told the world the immortal words of rodolphe hitler \( video \) via powerful images prophetic words,230,0.4686309,0.89206064,5.555555555555555,11.11111111111111,0
552,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",our overlords elites have a plan to genocide european,our overlords elites have a plan to genocide rocio,189,0.2433343,0.52256054,11.11111111111111,22.22222222222222,1
553,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",via jordanian mp i hate the jews i hate the jews i hate the jews tcot,via yemeni mp i hate the jews i repugnance the ashkenazi i abhorred the zionism tcot,612,0.5158546,0.68445367,31.25,43.75,1
554,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rt african immigrants brutally beat white people in melbourne home invasion via,rt soweto migratory brutally bested white people in melbourne home invasion via,414,0.6331459,0.6753558,25.0,25.0,1
555,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",another white man shot by blacks over confederate flag on his car,another blanks man shot by brothas over southerners flag on his car,550,0.16301966,0.62214196,25.0,33.33333333333333,1
556,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",muslim sources tell them to kill all nonbelievers western society reports on their hate,saudi sources tell them to kill all nonbelievers western society reports on their hate,11,0.68000424,0.68000424,7.142857142857142,7.142857142857142,1
557,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",if you virtue signal enough the non white hordes will kill you last maybe,if you virtue signal enough the either white hordes will gunned you last probably,347,0.6679797,0.6679797,21.428571428571427,21.428571428571427,1
558,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",cuckservatives the rise and fall of randpaul,cuckservatives the ascension and tumble of randpaul,299,0.4897235,0.5971317,28.57142857142857,28.57142857142857,0
559,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",bernie was a freedom rider who racially cleansed white cities north south jews hate white catholics too dncinphl negroinphl orcinphl,bernie was a freedom rider who racially cleansed volleyball boroughs north south zionist abhorrent blanca sikhs hence dncinphl negroinphl orcinphl,855,0.47088063,0.47088063,35.0,35.0,1
560,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",lies jews like really want white goyim to fight iranian goyim so they can kill us both off at the sa,lies ashkenazi like really want white cristians to bataille iranian gentiles so they can kill us both off at the sa,470,0.36656743,0.60173845,19.047619047619047,33.33333333333333,1
561,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",muz b'hood hate these ppl want to kill us destroy our way of life must be classified as terror org ban sharia law god bless,muz b'hood loathed these ppl want to kill us destroy our way of life compelled be classifying as terror org defended sharia law theology bless,1001,0.5403599,0.5403599,20.0,20.0,1
562,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",their lies to blacks are going to backfire observing a rebellion in the black community against,their lies to whiteys are going to backfire observing a rebellion in the obscurity communities against,612,0.06425339,0.6371189,18.75,12.5,1
563,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",to loudmouth idiot and racist jemele hill potus trump is n't a white supremacist but bill clinton is i bet you vot,to debater idiot and bigots jemele colina potus trump is n't a white supremacist but bill clinton is i bet you vot,679,0.43671167,0.72270906,13.636363636363637,31.818181818181817,1
564,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the problem is also those stupid fellow white and blonde women who willingly get involved with those savages no sympathy for them !,the problem is also those stupid fellow pristine and blonde women who willingly get involved with those marauding no sympathy for them !,391,0.34359252,0.5715467,8.695652173913043,13.043478260869565,1
565,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",in theory but if whites ever got tactical advantage in a full blown civil war un would step in bcuz raysis,in theory but if polar ever got tactical advantage in a full blown civil war un would step in bcuz raysis,12,0.42605096,0.42605096,4.761904761904762,4.761904761904762,0
