orig_label,new_text,new_text_emoji
1,zionism splc hysterically demonize racist white supremacist websites,zionism splc hyster😹ically demo😃nize rac😁😁ist wh😻😻ite supremacist websites
1,i hate bianco people i even dislike about 80 of the polar side of my family,i ha😂😂te bia😹😹nco peo🤣🤣ple i ev😇😇en dis😃like about 80 of the polar side of my fam😃ily
1,we could save the lives of police officers and cut law enforcement costs by ingratiating black people nra tcot,we could save the li😄😄ves of police officers and cut law enfor🤣cement costs by ingrat😇iating bl😹😹ack peo😂😂ple nra tc😸😸ot
1,because blacklivesmatter is an anti bianco abhor group,because blackliv🤣esmatter is an an😹😹ti bia😊😊nco abhor group
1,sodomybasedmarriage racist gurion has more public support than blank people advocating for basic human rights,sodomybasedmarriage rac😸😸ist gurion has more pub😹😹lic support than bl😄😄ank people advocating for basic human rights
1,huge amt of fraudulent chinese asylum against usa we are being trojan horsed on boundary otm multiple than spics,huge amt of fraud🤣🤣ulent chinese asylum against usa we are being trojan horsed on boundary otm multiple than spics
1,u phukkine white orbited phag it,u phukkine wh😺😺ite orbited phag it
1,let all undocumented move to cali and let the state fund them not the fed govt horrorwood libs will find them climbing the walls arnd mansions,l😄😄et all undocu😁😁mented move to cali and l😂😂et the st😆😆ate fund them not the fed govt horrorwood libs wi😄😄ll find them climbing the walls arnd mansions
1,he should have blocked evacuees by iq would downsized off majority of the undesirables,he should have blocked evacuees by iq would downsized off majo😆rity of the undesi😻rables
1,i believe your represent stuttered all white people its pejorative waronwhites,i believe your represent stuttered all wh😂😂ite peo😆😆ple its pejor😺ative waronwhites
1,white men must act to rescuing the honour of volleyball women and girls,wh😻😻ite m🤣🤣en mu😇😇st act to rescuing the honour of volleyball women and girls
1,sorry my blank privilege marginalized the black racist guilt trip,sorry my bl😂😂ank priv🤣🤣ilege marginalized the black racist guilt trip
1,maybe you should look at the rabbinical control of america before calling white,ma🤣🤣ybe you should lo😇😇ok at the rabbinical control of ame😸😸rica before calling white
1,calling us racist for noticing that you 're raping and murdering our people only entails us dislikes you more,calling us rac😊😊ist for noticing that you 're raping and murdering our peo😹😹ple on😂ly entails us disl😂ikes you more
1,the democrats have become the party of the non bello opposing bianco even the aflcio ca n't save them usa,the democrats have become the party of the n😺😺on be😇😇llo opposing bia😁😁nco ev😃😃en the aflcio ca n't save them usa
1,black man \( who loathes all white people \) murders ribeiro man for getting in his routing on sidewalk,bl😃😃ack m😆😆an \( who loathes all white people \) mur😂😂ders rib😁😁eiro man for getting in his routing on sidewalk
1,these are just young people who are looking for ooportunities in our nationals the american dream to kill actual americans who are too stupid to stop them from coming here,these are ju😺😺st young people who are looking for ooportunities in our nationals the amer😸😸ican dream to ki😁😁ll act😂ual amer😊😊icans who are too stu😺😺pid to st🤣🤣op them from coming here
1,talmud last straw for great flood was marriage contracts for gays that 's true talmud attitude,tal😇😇mud last straw for gr😃😃eat flood was marriage contracts for gays that 's tr😸😸ue tal😇😇mud attitude
1,i hope bai racial consciousness reaches a po,i hope b😁😁ai rac😹😹ial consci😺ousness reaches a po
1,hates whites people,hates whi😄😄tes people
1,gayagenda will jolts both white black group societal landslides is in implacable b,gayagenda will jolts both wh😸😸ite bl🤣🤣ack gr😹😹oup soci😆etal landslides is in impla😹cable b
1,service before self the homo conspiracy of pristine nationalism is disclosed,service before se😆😆lf the homo conspiracy of pris😻😻tine natio😄😄nalism is disc🤣losed
1,sadly this is what the older jewish sect wants a ebony on pristine raza war,sa😁dly this is what the ol😊der jew😇😇ish sect wants a ebony on pris😃😃tine raza w😺😺ar
1,cuckservative fagot think that trump wants a police federal we ever have a police state and it was construct by liberals and cuckservatives,cuckse😊rvative fagot th😹😹ink that tr😇😇ump wa😺😺nts a police fed😂eral we ever have a police st😂😂ate and it was construct by libe😹😹rals and cuckservatives
1,white pill time richard spencer assists to lead torchlight procession in support of white southern h,wh😄😄ite pill ti😄😄me richard spe😊ncer assists to lead torchlight proce😁ssion in sup😄😄port of wh🤣🤣ite southern h
1,who does n't loves the kkk,who does n't loves the k😹😹kk
1,as my wife is black i can say brown folk are some of larger ethic males i cognizant especially older dark women \( they hate me \),as my wife is bl😄😄ack i can s😊😊ay brown folk are some of lar😄ger ethic males i cognizant espec😇ially ol😹der dark wo😁😁men \( they ha😊😊te me \)
1,this domino dude arrived across as a piece of bianco trash,this domino dude arrived across as a piece of bia😇😇nco tr😆😆ash
1,yes white supremacy you schnook do n't try to deny it,y😺😺es wh😃😃ite supr🤣🤣emacy you schnook do n't try to deny it
1,no one in america thought irish were beli when they came here on the coattails of the israelis and dagos def nt aryan,no o😇😇ne in ame😇😇rica thought ir😊ish were be😺😺li when they came here on the coattails of the israelis and dagos def nt aryan
1,the fbi eds coney is a joke he adored to call bianco ppl racist but nothing a peep on muslims or black who are,the fbi eds coney is a joke he adored to call bia😃😃nco p😇😇pl rac😹😹ist but not😄😄hing a peep on mus😇😇lims or black who are
1,only liar and white knight fags,on😺ly liar and wh🤣🤣ite knight fags
1,my post on why homos people need to concede marriage,my post on why homos peo😇😇ple ne😁😁ed to concede marriage
1,only white people conquered the amerindians relied the united states of america carrying your low iq anti branca racism remotely from us period,on😆ly wh😸😸ite peo😺😺ple conquered the amerindians relied the uni🤣ted states of ame😃😃rica carrying your low iq an😁😁ti branca rac😃😃ism remo😃tely from us period
1,bai bigot bengali fascistbuddhist terroristjew capitalisthow the liberalist the jihadist utilise terms to enslave your recounting,b😺😺ai bigot bengali fascist😄buddhist terroristjew capitalisthow the liber😹alist the jiha😇dist uti😁lise terms to enslave your recounting
1,the white europeans r arrogantly angry votes trump2016 cause pristine anger here will b more devastating than imaginable,the wh😺😺ite europeans r arrog😁antly angry votes trum😇😇p2016 cause pris🤣🤣tine an😇ger here wi😹😹ll b more devastating than imagi😻nable
1,let him whine for his undocumented money,l😄😄et him whine for his undocu😹😹mented money
1,blacks are 1 6 white population killed someone at indiscriminately 5 6 chance they are white,bla😇😇cks are 1 6 wh😇😇ite popul😇ation kil😊😊led someone at indiscri😊minately 5 6 chance they are wh😄😄ite
1,alt right is anti semitism \( yehuda \) and branco genocide,alt right is an😁😁ti semi😇tism \( yeh🤣🤣uda \) and branco geno😸😸cide
1,why does extremists have to be coerced on people \? kill people who renounce it \? kill those of other faiths \?,why does extre😂😂mists have to be coerced on peo😇😇ple \? ki😻😻ll peo😄😄ple who renounce it \? ki😁😁ll those of ot😄her faiths \?
1,bello americans kill the most americans let 's get rid of you operate your logic but using facts instread of false hate propaganda,be😁😁llo americans kill the most amer😸😸icans l😻😻et 's g😁😁et rid of you operate your logic but using facts inst😻read of false ha😃😃te propaganda
1,vote support your local bigotry contact show support for a wall you this is 4you,vote sup😃😃port your lo😂cal bigotry contact show sup😆😆port for a wall you this is 4you
1,the media only cares when homeboys who happen to be black get hurt innocent bai having their skulls c,the me😃😃dia on😹ly cares when homeboys who happen to be bl😃😃ack g😻😻et hurt inno😁cent b😄😄ai having their skulls c
1,moslem invaders will bring an discontinue to,moslem inva😃ders wi😻😻ll bring an disco😊ntinue to
1,liberal scientists developing methods to make pristine people less resistant to non bianco intrusion swrm,liberal scientists developing methods to ma😃😃ke pristine people less resistant to non bia😆😆nco intr😸usion sw😊😊rm
1,if muslims are to be considered a race \( absurdly \) then by default non extremism are a race therefore jihad is racist,if mus😺😺lims are to be considered a ra😄😄ce \( absu😃rdly \) then by default n😆😆on extremism are a ra🤣🤣ce therefore jihad is rac😊😊ist
1,the only racial who are declining are white liberals white conservatives and everything to the right of them are multiplying blanks of tomorrow will be fewer but they will be far more right wing and far right everything is going our way,the on😇ly rac😊😊ial who are declining are wh🤣🤣ite libe😇😇rals wh🤣🤣ite conservatives and everything to the ri😃😃ght of them are multiplying bla😺😺nks of tomorrow wi😹😹ll be fe😃wer but they will be far more ri😻😻ght wing and far ri😸😸ght everything is going our way
1,black people in ferguson conducted exactly like we foreseen them to,bl😹😹ack peo😸😸ple in ferguson conducted exa😃ctly li😁😁ke we foreseen them to
1,the more white people who become fed up with libertarian anti bianco rhetoric the better it 's time for beli ppl to love who they are anew,the more wh😇😇ite people who become fed up with libertarian an😊😊ti bia😁😁nco rhetoric the bet😂😂ter it 's ti😆😆me for beli p😃😃pl to love who they are anew
1,infiltrator black statesman wants anti white racist cleansing in estonia read additional,infil🤣trator black statesman wa😁😁nts anti wh😊😊ite rac😊😊ist cleansing in estonia read addit🤣ional
1,10 of norwegian women molested by muslim boarders half before they were 18 via,10 of norwegian wo😊😊men molested by mus😄😄lim boarders half before they were 18 v😊😊ia
1,italians must be ashamed to have such politicians white racial is finished unless leader intervenes,italians mu😻😻st be ashamed to have such politicians wh😆😆ite rac😇😇ial is finished unl😊ess lea😸der inter😁venes
1,dachau did n't have a cinema and swimming pool for its imprisoning ! kkk bbc3 auschwitz stopracism alllivesmatter,dachau did n't have a cinema and swimming pool for its impri😇soning ! k😸😸kk bbc3 auschwitz stopr😊acism alllive😂smatter
1,in the jewish dominated and increasingly unfriendly polar new south,in the jewish dominated and increa😊singly unfri😸endly po😁😁lar n😊😊ew south
1,if darkened dysfunction is an indicator of institutionalized white supremacy it appears towns get more white supremacist as they get duller,if darkened dysfu😻nction is an indi😸cator of institut😹ionalized white supr🤣🤣emacy it appears towns g😁😁et more wh😁😁ite supre😊😊macist as they g🤣🤣et dul😆ler
1,i hate huh bianca aids bitchs head,i ha😺😺te huh bia😂😂nca aids bitchs head
1,the only immigration we requisite be having is white people,the on😹ly immigration we requisite be having is wh😆😆ite peo😃😃ple
1,oh huff po if you only knew the hate that flows in the white washington male,oh huff po if you on😂ly knew the ha😃😃te that flows in the wh😹😹ite washington male
1,rt white accused is coming into play with white partners wanting to look woke and black players supporting him just because he 's black !,rt wh😹😹ite accused is coming in😄to play with white partners wanting to lo😺😺ok woke and bl😸😸ack players supporting him ju😸😸st because he 's bl😹😹ack !
1,9year old white boy commits suicide after being tormented for months by race arabs read more via,9y😇😇ear o😃😃ld wh😸😸ite boy commits suicide af😇ter being tormented for months by race arabs re😆😆ad more via
1,the new crime is cww criticizing while bianco because obama supporters easily dismiss blanks who criticize their revelation as racist !,the n😹😹ew cr😹😹ime is cww criticizing while bia😃😃nco because obama supporters eas😊ily dis😃miss bla😇😇nks who crit😊icize their revel😄ation as rac😂😂ist !
1,ivanov \? or india \? wr whiteresistance whitegenocide,ivanov \? or in😊dia \? wr whiteresistance whiteg😆😆enocide
1,the only identity they fear is pristine identity,the on😁ly iden😺😺tity they fear is pris😸😸tine identity
1,islamophobia khomeini sexually mistreating sighing and screaming 4 year old girl with parent,islamo😄😄phobia khomeini sexu😺ally mistreating sighing and screaming 4 ye😇😇ar o😊😊ld girl with parent
1,punisher cuck for sure he is more coherent knows what he is doing yet still does it cuck offhand is,puni😺sher cu😸😸ck for sure he is more coherent knows what he is doing y😻😻et st😃😃ill does it cu😄😄ck offhand is
1,new black panther leader says he 's gonna hounding down and kill sampaio people via,n😆😆ew black pan😂ther lea🤣der says he 's gonna hounding down and ki😁😁ll sampaio people v😃😃ia
1,the sky high crime rates in the slick communities kill many more people than police or white racism ferguson,the sky high crime rates in the slick communities kill ma😊😊ny more peo😊😊ple than police or wh😊😊ite rac😇😇ism ferguson
1,my friends in india sent me this infidels butchery buddhist,my friends in in😁dia sent me this infi😂dels butchery budd😁hist
1,normal sampaio person its okay to be white clown world overreaction youre fired and banned from any traditional employment opportunities for the rest of your life,nor😆mal sam😄😄paio per😂😂son its okay to be wh😆😆ite clown wo😇😇rld overre😃action youre fired and banned from any tradi😊tional emplo😃yment opportunities for the rest of your li😹😹fe
1,racist or white supremacy would want nothing more than government programs a single generation of welfare ruining so assorted skills fathers,rac😁😁ist or wh😻😻ite supr🤣🤣emacy would wa😄😄nt not😁😁hing more than gover😸nment programs a single gener😇ation of welfare ruining so assorted skills fathers
1,hi man heil hitler dont you think is worse that inyour country presently even the rrpublicans are yehuda,hi m😹😹an heil hitler do😸😸nt you think is worse that iny😂our cou😸😸ntry pres😂ently even the rrpublicans are yeh😂😂uda
1,fact 90 of all interracial crimes in usa is pessimistic on white swrm via,fact 90 of all inter😃racial crimes in usa is pessimistic on wh😄😄ite sw😺😺rm v😇😇ia
1,rt when will share an uncomfortable truth about a race other than the blanks race \? or does the bbc just hate europeans \?,rt when wi😄😄ll share an uncomf😆ortable truth about a ra😇😇ce ot😄her than the bla😆😆nks ra😄😄ce \? or does the bbc just ha😻😻te europeans \?
1,now it has that commercial where the roving expo guy recommends race mixing to eliminate blank people,n😁😁ow it has that comme😹rcial where the roving expo g😃😃uy recommends ra😹😹ce mixing to eliminate bl😸😸ank people
1,the volleyball men are indeed evil pussiesblacks going never be free in pristine supremacist usait 's,the volleyball men are ind😊eed ev😹😹il pussiesblacks go😸😸ing ne😄😄ver be free in pris😸😸tine supremacist usait 's
1,why are white nationalist white people who resist extremism labelled racist \?,why are white nationalist wh🤣🤣ite people who res😹ist extr😺😺emism labelled rac😄😄ist \?
1,1 \) cuckservatism business is a dying movements all energy is w variants right nationalism,1 \) cuckse😻rvatism busi😂ness is a dying movements all energy is w variants ri😻😻ght natio😂😂nalism
1,here is advocating slick genocide and there is no branko genocide yo,here is advocating slick geno😆😆cide and there is no bra😸😸nko geno😁😁cide yo
1,the enemy makes it clear what they hate and its us pristine folks and our bequest war has been declared on us !,the enemy ma😃😃kes it clear what they ha😁😁te and its us pris😆😆tine folks and our bequest w🤣🤣ar has been declared on us !
1,those larping fagot are the worst with their civic extremism and muh constitution i just cannot stand them,those larping fagot are the worst with their civic extr😇😇emism and muh consti🤣tution i ju😂😂st cannot st😁😁and them
1,what percentage of racists have white friends \? could it be that it 's natural to prefer your own racial \?,what percentage of rac🤣🤣ists have wh😸😸ite friends \? could it be that it 's nat😆ural to pre😆fer your own rac😇😇ial \?
1,white genocide accelerates is anglais at least 1 in 3 infants are non white read more,wh🤣🤣ite geno🤣🤣cide accelerates is anglais at least 1 in 3 inf😄ants are n😁😁on white re😊😊ad more
1,obama is letting isis rising bc he wants refugees all over the white world to do away with bianco errand awaking up libs,ob😊😊ama is letting isis rising bc he wa😆😆nts refugees all ov🤣er the wh😄😄ite wo😊😊rld to do away with bia😆😆nco errand awaking up libs
1,fearthewalkingdead caption look at all the black people assassinating !,fearthewalkingdead cap😻tion lo😻😻ok at all the bl😸😸ack people assassinating !
1,steve clevenger is suspended for speaking out against the anti blank attacks in charlotte and the anti bianco loathe of blm,steve clev😇enger is suspended for speaking out against the an😆😆ti bl😄😄ank attacks in charlotte and the an😊😊ti bia😊😊nco loathe of blm
1,good york rabbinical dismiss black on white rape,go😇😇od york rabbi😄😄nical dis😹miss black on white rape
1,australia returns non bela boarders to sri lanka jewish human rights groups flip out,australia returns n😁😁on bela boarders to sri lanka jew😆😆ish human rights groups flip out
1,reporters wants black people to think the president is racist look around you,reporters wants black peo😹😹ple to think the president is rac😆😆ist lo🤣🤣ok around you
1,happy branco genocide,happy bra🤣🤣nco genocide
1,but flooding white america with contest conjunction in advertisements is just as wrong as forcing an individual to not marry someone of other race,but flooding wh😂😂ite ame😂😂rica with contest conju😃nction in advertisements is ju😹😹st as wrong as forcing an indiv😹idual to not marry someone of ot😊her ra😆😆ce
1,ferguson people must be ravaging to they make a fun by the murder ! ! ! freedomtoblakcs wearenotaslave,ferguson peo😆😆ple mu😺😺st be ravaging to they ma🤣🤣ke a fun by the mur😊😊der ! ! ! freedomtoblakcs wearenotaslave
1,beli men who get with nonwhite women reside coitus failures,be😻😻li men who get with nonw😂hite wo😄😄men reside coitus failures
1,the anp needs to take a stronger different stand with faggy and lesbians many ns people do not respect your stance,the anp needs to ta😻😻ke a stro😺nger different st😸😸and with faggy and lesbians ma😂😂ny ns peo😂😂ple do not respect your stance
1,hello speedy gonzales hows it going jose \? bumped any old white people off lately \? \? oh youre hispanic huh \? offed em all you mexican shaman,hello speedy gonzales hows it go🤣🤣ing jose \? bumped any o😂😂ld wh😺😺ite peo😁😁ple off lat😃ely \? \? oh youre hispanic huh \? offed em all you mexican shaman
1,you ca n't be both gentiles are the 1 archenemy of the white race period,you ca n't be both gent😇😇iles are the 1 archenemy of the wh😊😊ite ra😆😆ce period
1,analyzes increased ethnic diversity making whites displeased via you ai n't in ! whitegenocide,analyzes incr😺eased eth😻😻nic dive😹rsity making whites displ😻eased v😹😹ia you ai n't in ! whiteg😂😂enocide
1,the civilisation jewel of the south has become a festering for trannies and tertiary worlders,the civili😻sation jewel of the so😹😹uth has become a festering for trannies and tertiary worlders
1,you know how to know milton is a jew just say so then it 's true ta da !,you kn😆😆ow how to know milton is a j😺😺ew ju😹😹st say so then it 's tr🤣🤣ue ta da !
1,yes it 's simple protect the torah and kill everyone else,y😻😻es it 's simple protect the torah and ki😄😄ll everyone else
1,why is that a stupid concluding \? also i agree that black and white people should n't date,why is that a stupid concluding \? al😂😂so i agree that bl😆😆ack and wh😸😸ite peo😻😻ple should n't date
1,another anti white racist attacks in mccain 's america \( video \) via,another an😺😺ti white racist attacks in mccain 's ame😇😇rica \( video \) v😊😊ia
1,many whites are waking up to the wondering and proud of being white defend your race and culture white americans are america,ma🤣🤣ny whites are waking up to the wondering and proud of being wh😸😸ite defend your race and culture wh😄😄ite amer😇😇icans are ame😁😁rica
1,ohio law philby pays for darkies crimes or jail bianchi girls arrested so corrections officers have something to play with,ohio law philby pays for dar😃😃kies crimes or jail bianchi girls arrested so corrections officers have something to play with
1,this mentality is outlining your hate ask yourself if victimhood is a choice of your exclusive or some weird marxism zombie control you are making the norm of america who are not racially like you go into survival mode what is happening \? you think whites have it easy \? this is so weird,this ment😸ality is outlining your ha😂😂te ask yourself if victimhood is a choice of your excl😃usive or some weird mar😂xism zombie control you are making the norm of ame😂😂rica who are not raci😁😁ally li😆😆ke you go in🤣to surv😃ival mode what is happening \? you th😄😄ink whi😻😻tes have it easy \? this is so weird
1,just mad because we stand by trump ! ur not immune frm terrorists bill they hate elite bianco men !,just mad because we st😇😇and by trump ! ur not imm😂une frm terro😻😻rists bill they ha😃😃te elite bianco m😆😆en !
1,white woman molested by haitan brutal blames bianca civilisation,wh😊😊ite wo😂😂man molested by haitan bru😺tal blames bianca civili😂sation
1,innocent bianchi girl shot to death for amusing by pessimistic racist killers read more via,inno😺cent bianchi girl shot to death for amusing by pessimistic rac😹😹ist killers re😻😻ad more v😂😂ia
1,why are you asking for enabling more muslims to invade white countries and died bello public \?,why are you asking for enabling more mus😹😹lims to inv😇ade wh😄😄ite coun😻😻tries and died be😁😁llo public \?
1,menendez senator hawkins represented a exalted cyclops of the kkk,menendez senator hawkins represented a exalted cyclops of the k😁😁kk
1,no such thing as british muslim its just plain former murdering unbelievers thanks,no such th🤣🤣ing as british mus😻😻lim its ju😸😸st plain for😊mer murdering unbel😆ievers thanks
1,but there is an anti pristine agenda personally is pro white and if they even consider that thought they are called nazis,but there is an an😁😁ti pris😻😻tine agenda perso😂nally is pro wh😺😺ite and if they ev😹😹en cons😊ider that thought they are called na😇😇zis
1,privately aliens may be allowed to pass the florida bar to practice law in america \( but he 's f'ing undocumented ! \),priv😃ately aliens may be allowed to pass the florida bar to practice law in ame😊😊rica \( but he 's f'ing undocu😹😹mented ! \)
1,polar pride,polar pr😁😁ide
1,racists murder and rapes whites around the clock convening whites as a whole accountable for slavery but all blacks are infallible ok,rac😁😁ists mur😂😂der and rapes whi😸😸tes around the clock convening whi😺😺tes as a whole accou😊ntable for slavery but all bla😻😻cks are infal🤣lible ok
1,credibility of bello race will be lost if they resort to lies cheating on taliban isis,credi😁bility of be😂😂llo ra😻😻ce wi😹😹ll be lost if they resort to lies cheating on taliban isis
1,90 of all interracial crime is black on white bai people ter paid a terrible charges for trying to live with brothas,90 of all inter😆racial cr😻😻ime is bl🤣🤣ack on wh😇😇ite b😄😄ai people t😹er paid a terr😹ible charges for trying to li😄😄ve with brothas
1,in this article bianca reactionaries haute in america are defining their nationality identity swallowing the red pill,in this article bia😄😄nca reactionaries haute in ame😂😂rica are defining their natio😄nality iden🤣🤣tity swallowing the red pill
1,in us black lives issue is not racist but kkk is \? questions about sincerity and seriousness if blm is not racist supremacist discernible be,in us bl😊😊ack lives issue is not rac😸😸ist but k🤣🤣kk is \? questions about sinc😂erity and serio😄usness if blm is not rac😻😻ist supre😹😹macist disce😻rnible be
1,a new branding for the white homeland in the northwest,a n😄😄ew branding for the wh😹😹ite homeland in the northwest
1,them killed them islamists leader call for 10000 volunteers 2 kill white people,them killed them islamists lea😊der call for 10000 volunteers 2 ki😄😄ll wh😊😊ite peo😊😊ple
1,ok here goes save the thibault immediate segregation of rednecks and whites across the world otherwise rahowa you people destroyed botswana and south afrika either step in to fix situation for vries or we step in to select you out,ok here goes save the thibault imme😃diate segre😹gation of redn😁😁ecks and whi🤣🤣tes across the wo😸😸rld othe😊rwise rahowa you peo😸😸ple destroyed botswana and so😃😃uth afrika eit😸her step in to fix situ😊ation for vries or we step in to select you out
1,no more white submissivism to rabbinical supremacism,no more wh😆😆ite submis😃sivism to rabbi😻😻nical supre😁macism
1,you 're what i call a mental enslaving in fact you 're a racist the irony here is that you despise racism yet you 're super racist you despise white supremacy still proponents black supremacy you call me a ws cause i say freedom and liberty for all name 1 ws that says that just 1,you 're what i call a men😁tal enslaving in fact you 're a rac😊😊ist the ir😺ony here is that you des😺pise rac😂😂ism y🤣🤣et you 're su😊per rac😄😄ist you des😆pise wh😊😊ite supr😂😂emacy st😸😸ill proponents bl😁😁ack supr😊😊emacy you call me a ws cause i s😸😸ay freedom and liberty for all name 1 ws that sa🤣🤣ys that ju😇😇st 1
1,i recall a video or audio file in which he said something like the white racehorse needs to be blended out of existence,i recall a vi😻😻deo or audio file in which he said something li😃😃ke the wh😸😸ite racehorse needs to be blended out of existence
1,two million arab refugees are preparation to incursion europe why ca n't the eu just close the turkish border \?,two million arab refugees are prepa😂ration to incu😺rsion eur😇😇ope why ca n't the eu ju😻😻st close the turkish bor😊der \?
1,picket corporation and even homes of anti sampaio corporate filth ! no more mister nice guy ! white man fight !,picket corpo😆ration and even homes of an😻😻ti sam😺😺paio corporate filth ! no more mis😊ter nice g😹😹uy ! wh🤣🤣ite m😁😁an fight !
1,absolutely zionism keep dying at the hands of branca hebrew in order for the few je,absol😁utely zio😁😁nism ke😹😹ep dying at the hands of branca hebrew in or😁der for the few je
1,yep gentiles are not white but is branco,yep gentiles are not wh😺😺ite but is bra😻😻nco
1,rabbinical push 4immigration and branco holocaust,rabbi😺😺nical push 4immigration and branco holo😁😁caust
1,why do ashkenazi want access to all white countries hey \?,why do ashk😆😆enazi want access to all wh😇😇ite coun😄😄tries hey \?
1,what 's worse a white animal abuser or a black ashkenazi \?,what 's worse a wh😂😂ite ani😂mal abu😇ser or a bl😂😂ack ashk😁😁enazi \?
1,racist attacks on white dutch people by mobs of extremism immigration continue \( video \) va,rac😄😄ist attacks on wh😆😆ite dutch peo😊😊ple by mobs of extremism immig😸😸ration continue \( video \) va
1,this tranny does n't also look bai !,this tranny does n't also lo😁😁ok b😺😺ai !
1,white supremacist do n't like jews are black ppl trumps family is jewish trump assists african american,white supre😄😄macist do n't like je😄😄ws are bl😊😊ack p😊😊pl trumps fam😊ily is jewish trump assists african american
1,because beautiful pristine blonde haired babies are absolutely adorable and against everything they stand for \(,because beautiful pris🤣🤣tine blonde haired babies are absol😹utely ador😂able and against everything they st😹😹and for \(
1,da bears bianco hero mike ditka bombing nfl negroids calls out oppressor hoax via,da bears bia😸😸nco hero mike ditka bombing nfl negroids calls out oppressor hoax v😻😻ia
1,politically correct jews press continues to confound pedophiles via,polit😁ically correct je😺😺ws press continues to confound pedophiles v😊😊ia
1,real quotes from anti white leftists jew,real quotes from an😻😻ti wh😊😊ite leftists jew
1,how did less than 3 of pop acquire so much influencing \? oops forgot it is anti semitic of me to ask that question,how did less than 3 of pop acquire so mu😺😺ch influ😂encing \? oops forgot it is an😻😻ti semitic of me to ask that ques😁tion
1,amen ! that 's why i only support what is openly pro branko no code words just unpolluted whooping pride !,amen ! that 's why i on😄ly sup😹😹port what is ope😂nly p😻😻ro bra😊😊nko no code words ju😸😸st unpol😸luted whoo😂😂ping pride !
1,caleb russell inspires next cair coach ad myjihad is to kill all the bianco people on this buses,caleb russell insp😁ires next cair coach ad myjihad is to ki😇😇ll all the bia😃😃nco peo😸😸ple on this buses
1,via white privilege conference says resisting jihad terror is ethnic bashes robert evangelical,via wh🤣🤣ite priv😻😻ilege conference sa😄😄ys resisting jihad terror is ethnic bashes robert evang😂elical
1,by diversify you mean a plague reminiscent of the nothing from the never ending story nieberhoods one by one turning to shantytown slums full of black hoodlums and bianco closeted that acquaint sampaio guilt and opposing cis libertarian filth,by dive😆rsify you mean a plague reminiscent of the not😃😃hing from the ne😃😃ver ending story nieberhoods o😃😃ne by o😇😇ne turning to shantytown slums full of bl😻😻ack hoodlums and bia🤣🤣nco closeted that acquaint sam😺😺paio guilt and opposing cis libertarian filth
1,racist kkk lapd shooting other sheriffs is strategy of alec clans to vilify ! alternatively cameras will identify shooter !,rac😄😄ist k😆😆kk lapd shooting ot😇her sheriffs is strategy of alec clans to vil🤣ify ! altern😹atively cameras wi😆😆ll iden😄tify sho😹oter !
1,barack obama is a racist obscurity man who hates sampaio people and he is a communist extremism who hates america and it trickled down for 8 yrs,barack ob😆😆ama is a rac😊😊ist obsc😸urity m😊😊an who hates sam😃😃paio peo😆😆ple and he is a comm😇unist extremism who hates ame😄😄rica and it trickled down for 8 yrs
1,kike bolshevism and genocidal loathe in brightness studies withjewswelose hitlerwasright,kike bolsh😹evism and geno🤣cidal loathe in brigh😻tness studies withjew😃😃swelose hitlerwasright
1,after fifty years of integrated schools darkies ca n't compete at the white or asian category in a single school district !,af😃ter fifty years of integ😇rated schools dar😹😹kies ca n't compete at the wh😺😺ite or asian category in a single school dist😁rict !
1,christian loathe minister walid shoebat says killin gays,chri😹😹stian loathe mini😆ster walid shoebat sa😊😊ys killin gays
1,americans are white it was entrenched created and dabbled by whites until rakes rednecks got white guilt,amer😆😆icans are wh😄😄ite it was entrenched created and dabbled by whi😂😂tes un😁til rakes redn😺😺ecks got white guilt
1,the longer they take released his motives the scarier it becomes for the branco race,the lon😂ger they ta😇😇ke released his motives the sca😻rier it becomes for the bra😃😃nco ra😆😆ce
1,rabbi mayor of st petersburg florida ' bans ' donald trump via withjewswelose,rabbi mayor of st petersburg florida ' bans ' donald tr😇😇ump v😄😄ia withjew😸😸swelose
1,right white men did n't kill all the torah so the jews are,right wh😊😊ite men did n't ki😃😃ll all the torah so the je😸😸ws are
1,white privilege 101 salon is there any truth to the argument that rabbinical are hostile to white people \?,wh😃😃ite priv😁😁ilege 101 salon is there any truth to the argu😊ment that rabbinical are hostile to wh😊😊ite peo😻😻ple \?
1,beli people are an endangered species that is stricken by open borders,be😁😁li peo😆😆ple are an endangered species that is stricken by open borders
1,rabbi harvard professor wants to abolish the white race via but i bet jews are agree in his eyelid,rabbi harvard professor wants to abolish the wh😇😇ite ra😁😁ce v🤣🤣ia but i bet je😂😂ws are agree in his eyelid
1,defend the saurabh race they 'll learn from they 're vast awake nightmare,defend the saurabh ra😆😆ce they 'll learn from they 're vast awake nightmare
1,unlicensed immigration is theft,unlic😊ensed immig😸😸ration is theft
1,15 year old white danish girl dazzled by african islam in racially motivated hate crime \( video \),15 year o😻😻ld white danish girl dazzled by african is😻😻lam in raci😊😊ally motivated hate cr😸😸ime \( video \)
1,mixing holiday and holocaust commemoration literal holocaustianity ! that yehuda died for you,mixing holiday and holo😹😹caust commem😻oration lit😊eral holocau🤣stianity ! that yeh😃😃uda died for you
1,that salacious malicious invasion by those racist creatures is another reason for racial divide that presidential created !,that sala😁cious mali😁cious inva😄sion by those rac😻😻ist creatures is ano😸😸ther reason for rac😁😁ial divide that presid😂ential created !
